X_MIN000;Y_MIN000;TOT_P
3330000;3286000;5
3330000;3287000;22
3330000;3289000;25
3330000;3290000;10
3330000;3291000;17
3330000;3292000;9
3330000;3293000;139
3330000;3294000;24
3330000;3295000;2
3330000;3296000;10
3330000;3299000;13
3330000;3300000;4
3330000;3301000;27
3330000;3302000;61
3330000;3303000;11
3330000;3305000;10
3330000;3306000;12
3330000;3307000;23
3330000;3308000;21
3330000;3309000;19
3330000;3310000;9
3330000;3311000;36
3330000;3312000;7
3330000;3313000;46
3330000;3314000;2
3330000;3315000;22
3330000;3316000;92
3330000;3317000;11
3330000;3318000;5
3330000;3319000;12
3330000;3321000;35
3330000;3322000;5
3330000;3323000;4
3330000;3324000;4
3330000;3396000;11
3331000;3288000;29
3331000;3289000;27
3331000;3291000;21
3331000;3292000;11
3331000;3293000;165
3331000;3296000;34
3331000;3297000;32
3331000;3298000;3
3331000;3299000;1
3331000;3300000;8
3331000;3301000;4
3331000;3302000;107
3331000;3303000;15
3331000;3304000;5
3331000;3305000;20
3331000;3308000;48
3331000;3310000;7
3331000;3311000;19
3331000;3312000;17
3331000;3314000;176
3331000;3315000;32
3331000;3316000;3
3331000;3317000;21
3331000;3318000;35
3331000;3319000;19
3331000;3320000;19
3331000;3321000;124
3331000;3322000;61
3331000;3323000;85
3331000;3324000;399
3332000;3286000;13
3332000;3287000;19
3332000;3289000;13
3332000;3290000;14
3332000;3291000;5
3332000;3292000;26
3332000;3293000;47
3332000;3295000;24
3332000;3296000;37
3332000;3298000;18
3332000;3299000;9
3332000;3300000;5
3332000;3301000;10
3332000;3302000;7
3332000;3303000;32
3332000;3304000;5
3332000;3305000;12
3332000;3306000;9
3332000;3307000;38
3332000;3309000;23
3332000;3310000;21
3332000;3311000;17
3332000;3312000;11
3332000;3313000;21
3332000;3314000;80
3332000;3315000;10
3332000;3316000;16
3332000;3317000;51
3332000;3318000;4
3332000;3320000;76
3332000;3321000;117
3332000;3322000;1
3332000;3323000;732
3332000;3324000;238
3333000;3282000;13
3333000;3283000;28
3333000;3284000;86
3333000;3285000;21
3333000;3287000;12
3333000;3288000;22
3333000;3289000;159
3333000;3290000;130
3333000;3291000;20
3333000;3292000;7
3333000;3294000;14
3333000;3295000;10
3333000;3298000;47
3333000;3299000;39
3333000;3300000;17
3333000;3301000;23
3333000;3302000;6
3333000;3303000;21
3333000;3304000;15
3333000;3305000;3
3333000;3307000;54
3333000;3308000;183
3333000;3309000;42
3333000;3310000;33
3333000;3311000;37
3333000;3315000;32
3333000;3317000;19
3333000;3319000;29
3333000;3321000;106
3333000;3322000;63
3333000;3323000;188
3333000;3324000;57
3334000;3281000;10
3334000;3282000;136
3334000;3283000;17
3334000;3284000;171
3334000;3285000;27
3334000;3286000;9
3334000;3287000;114
3334000;3288000;39
3334000;3289000;42
3334000;3290000;27
3334000;3291000;14
3334000;3293000;5
3334000;3294000;12
3334000;3296000;18
3334000;3297000;13
3334000;3299000;5
3334000;3300000;7
3334000;3302000;12
3334000;3305000;35
3334000;3306000;45
3334000;3307000;27
3334000;3308000;22
3334000;3310000;18
3334000;3311000;34
3334000;3312000;16
3334000;3313000;126
3334000;3314000;162
3334000;3315000;20
3334000;3317000;24
3334000;3318000;214
3334000;3320000;9
3334000;3321000;79
3334000;3322000;68
3334000;3323000;156
3334000;3398000;38
3334000;3399000;92
3334000;3400000;9
3335000;3279000;11
3335000;3282000;316
3335000;3284000;16
3335000;3285000;14
3335000;3287000;39
3335000;3288000;8
3335000;3289000;22
3335000;3290000;25
3335000;3291000;20
3335000;3292000;23
3335000;3293000;15
3335000;3296000;12
3335000;3297000;71
3335000;3299000;19
3335000;3301000;11
3335000;3302000;31
3335000;3303000;38
3335000;3304000;22
3335000;3305000;11
3335000;3306000;14
3335000;3307000;34
3335000;3308000;30
3335000;3311000;47
3335000;3312000;869
3335000;3313000;389
3335000;3314000;34
3335000;3315000;27
3335000;3316000;119
3335000;3317000;55
3335000;3318000;10
3335000;3319000;31
3335000;3320000;18
3335000;3321000;114
3335000;3323000;31
3335000;3400000;3
3335000;3401000;22
3336000;3278000;2
3336000;3279000;27
3336000;3280000;126
3336000;3281000;469
3336000;3282000;86
3336000;3286000;4
3336000;3287000;17
3336000;3288000;17
3336000;3289000;19
3336000;3290000;30
3336000;3292000;18
3336000;3293000;15
3336000;3294000;49
3336000;3295000;6
3336000;3296000;5
3336000;3297000;22
3336000;3298000;10
3336000;3300000;12
3336000;3301000;15
3336000;3304000;17
3336000;3306000;21
3336000;3308000;25
3336000;3309000;5
3336000;3311000;27
3336000;3312000;301
3336000;3313000;74
3336000;3314000;17
3336000;3316000;20
3336000;3317000;4
3336000;3318000;45
3336000;3319000;125
3336000;3320000;13
3336000;3321000;7
3336000;3322000;55
3336000;3323000;49
3336000;3324000;4
3336000;3399000;105
3336000;3400000;43
3336000;3401000;40
3336000;3402000;17
3337000;3258000;92
3337000;3278000;1
3337000;3279000;216
3337000;3280000;20
3337000;3281000;98
3337000;3282000;144
3337000;3284000;60
3337000;3285000;35
3337000;3286000;16
3337000;3288000;2
3337000;3289000;7
3337000;3290000;19
3337000;3292000;23
3337000;3293000;11
3337000;3294000;12
3337000;3295000;8
3337000;3296000;5
3337000;3297000;9
3337000;3298000;64
3337000;3299000;39
3337000;3300000;2
3337000;3301000;17
3337000;3302000;13
3337000;3304000;28
3337000;3305000;5
3337000;3307000;20
3337000;3309000;7
3337000;3310000;14
3337000;3311000;6
3337000;3313000;43
3337000;3314000;61
3337000;3316000;91
3337000;3317000;19
3337000;3318000;7
3337000;3320000;38
3337000;3321000;34
3337000;3322000;119
3337000;3323000;68
3337000;3324000;29
3337000;3399000;17
3337000;3400000;50
3337000;3401000;8
3337000;3402000;15
3337000;3403000;3
3337000;3404000;26
3338000;3258000;131
3338000;3261000;18
3338000;3263000;6
3338000;3271000;5
3338000;3278000;14
3338000;3279000;90
3338000;3280000;6
3338000;3281000;11
3338000;3282000;5
3338000;3283000;9
3338000;3285000;119
3338000;3286000;76
3338000;3288000;53
3338000;3289000;5
3338000;3290000;21
3338000;3292000;12
3338000;3293000;35
3338000;3294000;8
3338000;3296000;5
3338000;3297000;9
3338000;3298000;1
3338000;3300000;11
3338000;3305000;15
3338000;3306000;18
3338000;3307000;57
3338000;3308000;11
3338000;3309000;75
3338000;3310000;20
3338000;3311000;101
3338000;3312000;7
3338000;3313000;128
3338000;3314000;7
3338000;3315000;3
3338000;3316000;43
3338000;3317000;20
3338000;3318000;19
3338000;3319000;46
3338000;3320000;38
3338000;3322000;27
3338000;3323000;2
3338000;3324000;39
3338000;3325000;105
3338000;3326000;1
3338000;3399000;11
3338000;3402000;26
3338000;3403000;43
3339000;3257000;35
3339000;3258000;2
3339000;3261000;82
3339000;3262000;297
3339000;3263000;11
3339000;3272000;2
3339000;3273000;39
3339000;3276000;200
3339000;3277000;849
3339000;3278000;3
3339000;3281000;13
3339000;3282000;7
3339000;3283000;19
3339000;3286000;174
3339000;3287000;141
3339000;3288000;7
3339000;3289000;152
3339000;3290000;57
3339000;3291000;20
3339000;3293000;14
3339000;3294000;58
3339000;3295000;88
3339000;3296000;8
3339000;3298000;145
3339000;3299000;70
3339000;3302000;127
3339000;3303000;10
3339000;3306000;28
3339000;3307000;29
3339000;3308000;173
3339000;3309000;262
3339000;3310000;232
3339000;3311000;20
3339000;3313000;21
3339000;3315000;26
3339000;3316000;9
3339000;3317000;14
3339000;3318000;38
3339000;3319000;13
3339000;3320000;19
3339000;3321000;19
3339000;3322000;135
3339000;3323000;31
3339000;3324000;3
3339000;3325000;60
3339000;3399000;18
3339000;3400000;20
3339000;3401000;30
3339000;3402000;66
3339000;3403000;14
3339000;3404000;13
3340000;3257000;15
3340000;3261000;12
3340000;3262000;11
3340000;3263000;130
3340000;3271000;720
3340000;3272000;290
3340000;3273000;13
3340000;3274000;22
3340000;3275000;14
3340000;3276000;59
3340000;3277000;1669
3340000;3278000;27
3340000;3279000;25
3340000;3280000;21
3340000;3281000;15
3340000;3282000;23
3340000;3283000;22
3340000;3287000;18
3340000;3288000;53
3340000;3289000;98
3340000;3290000;1056
3340000;3291000;552
3340000;3292000;41
3340000;3293000;48
3340000;3295000;33
3340000;3296000;9
3340000;3297000;29
3340000;3298000;25
3340000;3299000;35
3340000;3300000;14
3340000;3301000;19
3340000;3302000;86
3340000;3303000;5
3340000;3304000;42
3340000;3308000;23
3340000;3309000;218
3340000;3310000;326
3340000;3311000;192
3340000;3312000;99
3340000;3313000;1
3340000;3314000;23
3340000;3315000;22
3340000;3316000;73
3340000;3317000;36
3340000;3318000;180
3340000;3319000;59
3340000;3320000;31
3340000;3321000;12
3340000;3322000;30
3340000;3323000;19
3340000;3324000;19
3340000;3325000;251
3340000;3326000;20
3340000;3399000;14
3340000;3400000;3
3340000;3401000;8
3340000;3403000;12
3340000;3404000;38
3340000;3405000;66
3340000;3406000;40
3341000;3255000;82
3341000;3256000;3
3341000;3257000;1
3341000;3259000;14
3341000;3261000;24
3341000;3262000;5
3341000;3263000;101
3341000;3270000;330
3341000;3271000;1267
3341000;3272000;17
3341000;3273000;27
3341000;3274000;54
3341000;3276000;12
3341000;3277000;60
3341000;3278000;242
3341000;3279000;34
3341000;3280000;22
3341000;3282000;90
3341000;3283000;13
3341000;3284000;77
3341000;3285000;15
3341000;3286000;119
3341000;3287000;25
3341000;3288000;51
3341000;3289000;866
3341000;3290000;2789
3341000;3291000;793
3341000;3292000;166
3341000;3294000;33
3341000;3295000;40
3341000;3297000;22
3341000;3299000;32
3341000;3302000;8
3341000;3304000;7
3341000;3305000;31
3341000;3306000;159
3341000;3307000;47
3341000;3308000;224
3341000;3309000;102
3341000;3310000;88
3341000;3311000;72
3341000;3312000;208
3341000;3314000;32
3341000;3315000;22
3341000;3316000;39
3341000;3318000;24
3341000;3319000;33
3341000;3320000;5
3341000;3321000;4
3341000;3323000;36
3341000;3324000;21
3341000;3325000;30
3341000;3326000;11
3341000;3399000;68
3341000;3401000;11
3341000;3403000;93
3341000;3404000;77
3341000;3405000;18
3341000;3406000;7
3342000;3255000;146
3342000;3256000;21
3342000;3257000;174
3342000;3259000;30
3342000;3260000;27
3342000;3261000;68
3342000;3262000;14
3342000;3263000;9
3342000;3270000;680
3342000;3271000;2389
3342000;3272000;17
3342000;3273000;54
3342000;3275000;43
3342000;3276000;19
3342000;3277000;15
3342000;3278000;325
3342000;3279000;38
3342000;3280000;10
3342000;3282000;3
3342000;3283000;10
3342000;3284000;11
3342000;3285000;35
3342000;3286000;151
3342000;3287000;23
3342000;3288000;27
3342000;3289000;358
3342000;3290000;2716
3342000;3291000;1773
3342000;3294000;10
3342000;3300000;27
3342000;3301000;15
3342000;3302000;12
3342000;3305000;4
3342000;3306000;120
3342000;3307000;86
3342000;3308000;34
3342000;3309000;32
3342000;3310000;17
3342000;3311000;13
3342000;3312000;25
3342000;3313000;135
3342000;3315000;33
3342000;3316000;6
3342000;3317000;9
3342000;3318000;15
3342000;3320000;20
3342000;3322000;27
3342000;3323000;69
3342000;3325000;60
3342000;3327000;4
3342000;3400000;65
3342000;3402000;18
3342000;3403000;100
3342000;3404000;43
3342000;3406000;9
3342000;3408000;45
3343000;3255000;170
3343000;3257000;21
3343000;3258000;77
3343000;3259000;5
3343000;3260000;61
3343000;3261000;35
3343000;3262000;74
3343000;3270000;863
3343000;3271000;1785
3343000;3272000;15
3343000;3273000;181
3343000;3274000;517
3343000;3275000;321
3343000;3277000;4
3343000;3278000;19
3343000;3279000;20
3343000;3280000;3
3343000;3281000;6
3343000;3282000;5
3343000;3283000;6
3343000;3284000;14
3343000;3285000;73
3343000;3286000;44
3343000;3287000;281
3343000;3288000;140
3343000;3289000;1357
3343000;3290000;883
3343000;3291000;1606
3343000;3293000;31
3343000;3294000;235
3343000;3295000;110
3343000;3297000;61
3343000;3298000;24
3343000;3299000;7
3343000;3300000;50
3343000;3302000;5
3343000;3305000;10
3343000;3307000;25
3343000;3308000;35
3343000;3309000;310
3343000;3310000;20
3343000;3311000;26
3343000;3312000;21
3343000;3314000;20
3343000;3315000;188
3343000;3316000;86
3343000;3317000;43
3343000;3318000;174
3343000;3319000;11
3343000;3322000;39
3343000;3323000;90
3343000;3324000;22
3343000;3325000;32
3343000;3326000;27
3343000;3327000;9
3343000;3328000;30
3343000;3400000;17
3343000;3401000;14
3343000;3402000;34
3343000;3403000;15
3343000;3404000;16
3343000;3405000;6
3343000;3407000;30
3344000;3255000;44
3344000;3258000;13
3344000;3259000;347
3344000;3262000;34
3344000;3271000;17
3344000;3272000;24
3344000;3273000;146
3344000;3274000;903
3344000;3275000;9
3344000;3276000;147
3344000;3277000;77
3344000;3278000;19
3344000;3279000;146
3344000;3280000;13
3344000;3281000;19
3344000;3282000;22
3344000;3283000;31
3344000;3285000;14
3344000;3286000;9
3344000;3288000;28
3344000;3289000;47
3344000;3290000;45
3344000;3291000;642
3344000;3292000;133
3344000;3293000;38
3344000;3295000;169
3344000;3296000;13
3344000;3297000;53
3344000;3298000;22
3344000;3299000;276
3344000;3300000;98
3344000;3301000;1
3344000;3302000;19
3344000;3304000;8
3344000;3305000;9
3344000;3306000;17
3344000;3308000;11
3344000;3310000;7
3344000;3311000;33
3344000;3312000;62
3344000;3313000;70
3344000;3314000;20
3344000;3316000;26
3344000;3317000;5
3344000;3319000;18
3344000;3320000;19
3344000;3322000;10
3344000;3323000;5
3344000;3324000;11
3344000;3325000;22
3344000;3326000;130
3344000;3327000;68
3344000;3329000;17
3344000;3402000;19
3344000;3403000;43
3344000;3404000;93
3344000;3405000;9
3344000;3406000;10
3344000;3408000;209
3344000;3409000;61
3345000;3255000;70
3345000;3256000;94
3345000;3257000;32
3345000;3258000;63
3345000;3261000;79
3345000;3270000;740
3345000;3271000;54
3345000;3272000;57
3345000;3273000;214
3345000;3276000;570
3345000;3277000;40
3345000;3278000;307
3345000;3279000;244
3345000;3280000;95
3345000;3281000;38
3345000;3282000;9
3345000;3283000;103
3345000;3284000;15
3345000;3285000;4
3345000;3286000;7
3345000;3287000;17
3345000;3288000;13
3345000;3289000;107
3345000;3290000;68
3345000;3291000;545
3345000;3292000;8
3345000;3293000;115
3345000;3294000;397
3345000;3295000;13
3345000;3296000;4
3345000;3297000;5
3345000;3298000;31
3345000;3299000;6
3345000;3300000;14
3345000;3301000;31
3345000;3303000;1
3345000;3305000;17
3345000;3306000;6
3345000;3307000;29
3345000;3308000;67
3345000;3309000;34
3345000;3310000;250
3345000;3311000;12
3345000;3312000;32
3345000;3313000;11
3345000;3314000;5
3345000;3315000;4
3345000;3317000;2
3345000;3322000;4
3345000;3323000;38
3345000;3324000;7
3345000;3325000;40
3345000;3326000;86
3345000;3328000;31
3345000;3329000;3
3345000;3330000;9
3345000;3400000;29
3345000;3402000;116
3345000;3403000;7
3345000;3404000;43
3345000;3405000;31
3345000;3410000;14
3346000;3257000;19
3346000;3261000;254
3346000;3270000;589
3346000;3271000;10
3346000;3272000;12
3346000;3274000;39
3346000;3275000;13
3346000;3276000;13
3346000;3277000;331
3346000;3278000;342
3346000;3279000;265
3346000;3280000;88
3346000;3281000;13
3346000;3282000;31
3346000;3283000;60
3346000;3284000;15
3346000;3285000;2
3346000;3286000;13
3346000;3287000;87
3346000;3288000;53
3346000;3289000;15
3346000;3290000;29
3346000;3291000;70
3346000;3293000;9
3346000;3294000;28
3346000;3295000;75
3346000;3296000;223
3346000;3297000;78
3346000;3298000;35
3346000;3299000;2
3346000;3300000;7
3346000;3302000;14
3346000;3303000;29
3346000;3304000;35
3346000;3306000;3
3346000;3308000;7
3346000;3309000;32
3346000;3310000;707
3346000;3311000;617
3346000;3312000;95
3346000;3313000;19
3346000;3314000;58
3346000;3315000;11
3346000;3316000;14
3346000;3318000;7
3346000;3319000;16
3346000;3320000;1
3346000;3321000;19
3346000;3322000;29
3346000;3323000;26
3346000;3324000;24
3346000;3325000;63
3346000;3326000;7
3346000;3327000;308
3346000;3328000;77
3346000;3329000;188
3346000;3330000;556
3346000;3401000;5
3346000;3402000;26
3346000;3403000;45
3346000;3404000;12
3346000;3405000;21
3346000;3406000;26
3346000;3407000;60
3346000;3410000;39
3347000;3257000;71
3347000;3260000;35
3347000;3261000;19
3347000;3262000;37
3347000;3268000;767
3347000;3269000;642
3347000;3270000;902
3347000;3271000;34
3347000;3274000;456
3347000;3275000;23
3347000;3276000;10
3347000;3277000;158
3347000;3278000;845
3347000;3279000;19
3347000;3281000;22
3347000;3282000;145
3347000;3283000;17
3347000;3284000;8
3347000;3285000;7
3347000;3286000;18
3347000;3288000;50
3347000;3289000;19
3347000;3291000;57
3347000;3292000;12
3347000;3293000;19
3347000;3295000;14
3347000;3296000;14
3347000;3297000;19
3347000;3298000;2
3347000;3299000;26
3347000;3300000;62
3347000;3301000;73
3347000;3302000;20
3347000;3303000;1
3347000;3306000;13
3347000;3307000;5
3347000;3308000;17
3347000;3309000;9
3347000;3312000;23
3347000;3313000;7
3347000;3314000;83
3347000;3315000;82
3347000;3316000;11
3347000;3317000;19
3347000;3318000;2
3347000;3321000;25
3347000;3322000;10
3347000;3323000;5
3347000;3324000;55
3347000;3325000;46
3347000;3326000;30
3347000;3328000;60
3347000;3329000;434
3347000;3398000;13
3347000;3400000;22
3347000;3401000;28
3347000;3402000;6
3347000;3404000;35
3347000;3405000;64
3347000;3406000;13
3347000;3407000;90
3348000;3257000;128
3348000;3258000;21
3348000;3260000;25
3348000;3262000;63
3348000;3263000;92
3348000;3267000;387
3348000;3268000;5400
3348000;3269000;4701
3348000;3270000;1612
3348000;3271000;167
3348000;3272000;4
3348000;3273000;56
3348000;3274000;31
3348000;3275000;15
3348000;3276000;101
3348000;3277000;13
3348000;3278000;32
3348000;3280000;25
3348000;3281000;381
3348000;3282000;7
3348000;3283000;8
3348000;3284000;16
3348000;3285000;1
3348000;3286000;29
3348000;3287000;8
3348000;3288000;10
3348000;3289000;152
3348000;3291000;35
3348000;3292000;13
3348000;3294000;19
3348000;3295000;2
3348000;3296000;22
3348000;3297000;15
3348000;3298000;13
3348000;3301000;28
3348000;3302000;3
3348000;3304000;186
3348000;3305000;655
3348000;3306000;186
3348000;3307000;16
3348000;3308000;20
3348000;3309000;19
3348000;3310000;14
3348000;3311000;10
3348000;3313000;7
3348000;3314000;22
3348000;3315000;45
3348000;3316000;19
3348000;3318000;6
3348000;3320000;107
3348000;3321000;30
3348000;3323000;17
3348000;3325000;19
3348000;3326000;6
3348000;3327000;60
3348000;3328000;141
3348000;3329000;67
3348000;3395000;66
3348000;3397000;46
3348000;3398000;76
3348000;3400000;12
3348000;3401000;27
3348000;3402000;26
3348000;3403000;14
3348000;3404000;25
3348000;3405000;118
3348000;3407000;38
3348000;3409000;33
3348000;3410000;75
3348000;3411000;100
3349000;3257000;51
3349000;3260000;15
3349000;3262000;98
3349000;3263000;403
3349000;3264000;464
3349000;3267000;1296
3349000;3268000;2974
3349000;3269000;4789
3349000;3270000;3405
3349000;3271000;416
3349000;3272000;31
3349000;3275000;32
3349000;3276000;31
3349000;3277000;1
3349000;3278000;14
3349000;3279000;141
3349000;3280000;1065
3349000;3281000;55
3349000;3282000;16
3349000;3283000;15
3349000;3284000;15
3349000;3285000;20
3349000;3286000;31
3349000;3288000;47
3349000;3291000;29
3349000;3292000;16
3349000;3294000;18
3349000;3295000;22
3349000;3297000;12
3349000;3298000;6
3349000;3299000;11
3349000;3303000;42
3349000;3305000;22
3349000;3306000;3
3349000;3308000;181
3349000;3309000;7
3349000;3310000;5
3349000;3311000;28
3349000;3312000;26
3349000;3313000;6
