,IDENTIFIER,TOTAL,A,B,C,D,E,F,G,H,I,J,K,L,M,N,O,P,Q,R,S,T
,1kmN2362E4750,6,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,2,0
,1kmN2363E4701,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2363E4702,5,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,2,0
,1kmN2363E4730,4,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0
,1kmN2363E4731,4,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0
,1kmN2363E4733,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
,1kmN2363E4737,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
,1kmN2363E4744,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2363E4745,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2363E4746,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
,1kmN2363E4759,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2363E4767,17,0,0,3,0,0,2,2,1,1,0,0,1,0,0,1,1,0,2,3,0
,1kmN2363E4779,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2363E4786,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2364E4730,4,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
,1kmN2364E4731,26,0,0,2,1,1,7,2,0,0,0,0,2,1,1,0,2,0,1,6,0
,1kmN2364E4737,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
,1kmN2364E4739,19,0,0,2,0,0,2,4,1,2,0,0,0,1,1,1,1,0,2,2,0
,1kmN2364E4751,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2365E4731,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
,1kmN2365E4737,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2365E4744,5,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0
,1kmN2365E4748,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2365E4757,8,1,0,2,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,2,0
,1kmN2366E4725,3,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
,1kmN2366E4726,3,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
,1kmN2366E4729,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
,1kmN2366E4730,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2367E4725,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2367E4727,17,0,0,0,0,2,1,1,0,2,0,0,2,1,1,1,0,0,1,5,0
,1kmN2367E4728,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
,1kmN2367E4729,12,0,1,1,0,0,1,3,0,2,0,0,0,0,1,0,0,0,1,2,0
,1kmN2367E4730,3,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2367E4745,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
,1kmN2367E4748,20,0,0,3,0,0,1,0,0,5,0,0,1,0,0,1,1,0,1,7,0
,1kmN2367E4758,5,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0
,1kmN2368E4725,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2368E4726,5,0,0,0,0,0,1,1,0,0,0,0,2,0,1,0,0,0,0,0,0
,1kmN2368E4727,39,0,0,4,0,0,2,10,1,6,0,0,1,2,3,0,1,0,3,6,0
,1kmN2368E4728,5,0,0,1,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0
,1kmN2368E4729,3,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0
,1kmN2368E4744,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
,1kmN2368E4756,5,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0
,1kmN2368E4803,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2369E4727,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2369E4728,6,0,0,0,0,0,0,2,0,3,0,0,1,0,0,0,0,0,0,0,0
,1kmN2369E4743,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
,1kmN2369E4755,5,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,1,0
,1kmN2369E4756,16,0,0,0,0,1,2,2,1,4,0,0,2,0,0,1,0,0,1,2,0
,1kmN2370E4688,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0
,1kmN2370E4724,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2370E4742,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
,1kmN2370E4745,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0
,1kmN2370E4754,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
,1kmN2370E4755,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
,1kmN2370E4792,4,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
,1kmN2371E4736,4,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0
,1kmN2371E4737,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
,1kmN2371E4753,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
,1kmN2372E4774,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
,1kmN2372E4786,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
,1kmN2372E4787,6,0,0,1,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,1,0
,1kmN2372E4788,34,2,1,3,2,3,1,3,1,0,0,0,0,1,0,2,3,2,2,8,0
,1kmN2372E4802,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
,1kmN2373E4728,5,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0
,1kmN2373E4729,11,0,0,1,0,1,1,0,0,4,0,0,0,0,2,0,0,0,0,2,0
,1kmN2373E4738,5,1,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0
,1kmN2373E4789,3,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
,1kmN2373E4790,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2374E4695,12,2,0,1,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,4,0
,1kmN2374E4702,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
,1kmN2374E4783,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2374E4788,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2375E4695,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
,1kmN2375E4702,8,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,4,0
,1kmN2375E4745,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
,1kmN2375E4789,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2376E4732,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
,1kmN2377E4771,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
,1kmN2377E4776,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
,1kmN2378E4772,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
,1kmN2378E4791,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2378E4815,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
,1kmN2379E4726,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
,1kmN2379E4729,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2379E4767,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2379E4773,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2379E4776,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2380E4776,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2380E4809,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0
,1kmN2380E4813,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2381E4774,14,2,0,0,0,2,1,2,0,2,0,0,0,0,1,1,1,0,0,2,0
,1kmN2381E4809,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
,1kmN2382E4809,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2383E4683,5,0,0,0,0,0,0,0,1,2,0,0,0,0,2,0,0,0,0,0,0
,1kmN2383E4722,4,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0
,1kmN2383E4723,45,1,2,1,0,2,0,11,1,5,1,1,0,1,1,2,1,0,2,13,0
,1kmN2383E4724,8,0,0,1,0,0,0,3,0,0,0,0,1,0,1,0,0,1,0,1,0
,1kmN2384E4722,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
,1kmN2384E4723,11,0,0,0,0,0,0,1,0,3,0,0,0,2,1,1,3,0,0,0,0
,1kmN2384E4724,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
,1kmN2384E4761,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2384E4790,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
,1kmN2385E4715,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
,1kmN2385E4716,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
,1kmN2385E4764,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
,1kmN2386E4712,3,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2386E4713,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2386E4715,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
,1kmN2386E4754,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2387E4663,6,0,0,0,0,0,2,1,0,1,0,0,0,0,2,0,0,0,0,0,0
,1kmN2387E4664,8,0,0,1,0,0,2,1,0,2,0,0,1,0,0,0,0,0,1,0,0
,1kmN2387E4712,6,1,0,0,0,0,0,1,0,2,0,0,0,1,1,0,0,0,0,0,0
,1kmN2387E4807,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
,1kmN2389E4678,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
,1kmN2389E4679,33,1,0,1,0,0,1,2,0,8,0,0,7,1,2,0,0,2,6,2,0
,1kmN2389E4715,15,0,0,1,0,1,1,3,1,1,0,0,0,0,0,1,0,0,2,4,0
,1kmN2389E4716,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
,1kmN2390E4675,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
,1kmN2390E4676,124,3,1,1,0,0,9,17,13,20,2,0,7,12,6,2,4,5,13,9,0
,1kmN2390E4677,40,0,0,0,0,0,4,8,1,7,0,0,2,6,4,0,1,0,3,4,0
,1kmN2390E4719,4,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0
,1kmN2390E4808,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2391E4675,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
,1kmN2391E4676,51,2,0,4,0,0,1,6,4,3,2,2,5,4,6,3,0,0,5,4,0
,1kmN2391E4677,7,0,0,2,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0
,1kmN2391E4740,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2391E4776,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2392E4674,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
,1kmN2392E4675,4,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2392E4676,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2392E4710,10,0,0,1,0,0,3,1,0,5,0,0,0,0,0,0,0,0,0,0,0
,1kmN2392E4715,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2392E4717,4,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
,1kmN2392E4743,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2393E4724,17,0,0,1,0,2,1,1,0,2,0,0,1,1,0,1,1,0,3,3,0
,1kmN2393E4740,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
,1kmN2393E4743,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2393E4745,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2393E4752,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2393E4807,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
,1kmN2394E4709,9,0,0,0,0,0,1,0,0,3,0,0,1,0,2,0,1,0,0,1,0
,1kmN2394E4710,6,1,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
,1kmN2394E4712,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
,1kmN2394E4731,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
,1kmN2394E4744,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
,1kmN2394E4751,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
,1kmN2394E4753,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
,1kmN2394E4762,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
,1kmN2395E4671,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
,1kmN2395E4708,5,0,0,0,0,0,0,1,1,2,0,0,0,1,0,0,0,0,0,0,0
,1kmN2395E4709,106,1,0,3,0,0,11,12,11,24,1,0,3,8,9,1,1,0,10,11,0
,1kmN2395E4710,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2395E4746,8,0,0,4,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0
,1kmN2395E4749,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
,1kmN2395E4750,3,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2396E4669,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
,1kmN2396E4671,4,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
,1kmN2396E4708,10,0,0,1,0,0,4,1,1,3,0,0,0,0,0,0,0,0,0,0,0
,1kmN2396E4709,5,0,0,0,0,0,0,0,1,2,0,0,0,0,2,0,0,0,0,0,0
,1kmN2396E4743,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2396E4746,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2396E4747,8,0,0,0,0,0,1,1,0,2,0,0,0,1,0,0,0,2,0,1,0
,1kmN2396E4748,45,1,2,3,1,0,5,5,0,4,3,0,0,2,0,0,4,2,8,5,0
,1kmN2396E4749,8,0,1,2,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,1,0
,1kmN2396E4756,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2397E4709,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
,1kmN2397E4746,4,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0
,1kmN2397E4747,28,1,0,2,0,0,7,5,2,1,1,0,0,2,2,0,1,0,1,3,0
,1kmN2397E4748,129,2,2,9,1,2,6,28,2,8,5,0,0,10,2,8,4,7,14,19,0
,1kmN2397E4777,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2397E4779,15,3,0,1,1,1,1,0,0,1,0,0,0,0,0,1,2,1,0,3,0
,1kmN2397E4785,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
,1kmN2398E4670,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
,1kmN2398E4709,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
,1kmN2398E4743,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2398E4747,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
,1kmN2398E4748,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
,1kmN2398E4749,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
,1kmN2398E4779,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2399E4705,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
,1kmN2399E4708,8,0,0,0,0,0,1,0,0,1,0,0,0,0,3,0,0,0,2,1,0
,1kmN2399E4709,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
,1kmN2399E4718,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
,1kmN2399E4749,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
,1kmN2399E4776,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2399E4779,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2399E4794,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
,1kmN2399E4800,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
,1kmN2400E4795,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
,1kmN2401E4658,4,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2401E4748,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
,1kmN2401E4750,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
,1kmN2401E4776,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2401E4794,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2401E4795,9,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,1,1,3,0
,1kmN2402E4669,3,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
,1kmN2402E4670,4,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2402E4678,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
,1kmN2402E4745,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
,1kmN2402E4750,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
,1kmN2403E4670,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
,1kmN2403E4751,4,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0
,1kmN2403E4752,12,0,0,3,0,0,2,2,0,1,0,0,0,0,1,0,1,0,1,1,0
,1kmN2404E4669,6,1,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0
,1kmN2404E4670,20,0,0,2,0,0,2,2,2,4,0,0,2,0,2,0,0,0,2,2,0
,1kmN2404E4748,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2404E4751,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
,1kmN2405E4742,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
,1kmN2405E4750,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2405E4754,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
,1kmN2406E4669,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
,1kmN2406E4737,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
,1kmN2406E4741,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
,1kmN2407E4733,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2407E4747,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2408E4669,6,2,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0
,1kmN2408E4748,19,0,0,3,0,1,1,2,1,1,1,0,0,0,0,1,1,0,2,5,0
,1kmN2409E4696,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
,1kmN2409E4698,4,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
,1kmN2409E4748,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2409E4768,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2410E4728,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
,1kmN2412E4709,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
,1kmN2412E4747,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2413E4670,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2413E4702,4,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0
,1kmN2413E4703,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2413E4709,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
,1kmN2413E4735,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
,1kmN2414E4670,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0
,1kmN2414E4673,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
,1kmN2414E4701,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2414E4702,6,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,2,0
,1kmN2414E4703,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
,1kmN2415E4700,6,0,0,0,1,0,1,2,0,1,0,0,0,0,0,0,0,0,1,0,0
,1kmN2415E4701,14,0,0,6,0,0,0,2,0,1,0,1,3,0,0,0,0,0,1,0,0
,1kmN2415E4702,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2415E4739,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
,1kmN2415E4745,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2416E4698,11,0,0,0,0,0,0,1,1,3,0,1,0,2,0,1,0,0,1,1,0
,1kmN2416E4699,8,0,0,0,0,0,0,2,0,2,0,0,0,1,3,0,0,0,0,0,0
,1kmN2416E4700,6,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0
,1kmN2416E4777,5,0,0,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
,1kmN2417E4630,14,0,0,0,0,0,2,1,0,2,0,0,3,2,3,0,0,0,1,0,0
,1kmN2417E4631,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
,1kmN2417E4697,6,0,0,0,0,0,0,1,0,3,0,0,0,1,0,0,0,0,1,0,0
,1kmN2417E4698,74,1,0,3,0,1,2,20,1,4,1,0,5,6,7,2,5,2,4,10,0
,1kmN2417E4699,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
,1kmN2418E4630,35,0,0,2,0,0,6,7,1,2,3,0,7,3,4,0,0,0,0,0,0
,1kmN2418E4631,14,3,0,3,0,0,2,2,0,1,0,0,1,1,1,0,0,0,0,0,0
,1kmN2418E4694,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2418E4696,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2418E4697,16,0,0,1,0,0,3,2,1,2,0,0,2,2,2,0,0,0,1,0,0
,1kmN2418E4698,5,0,0,0,0,0,1,2,0,0,0,0,1,1,0,0,0,0,0,0,0
,1kmN2418E4699,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2419E4626,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
,1kmN2419E4627,15,0,0,0,0,0,6,4,0,0,0,0,5,0,0,0,0,0,0,0,0
,1kmN2419E4628,5,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1kmN2419E4632,19,0,0,0,0,0,3,4,0,5,0,0,0,2,5,0,0,0,0,0,0
,1kmN2419E4633,25,0,0,0,0,0,4,5,1,0,0,0,9,2,4,0,0,0,0,0,0
,1kmN2419E4694,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
,1kmN2419E4695,5,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0
