IDENTIFIER,TOTAL,WOMEN,MEN,TOTAL_0_14,WOMEN_0_14,MEN_0_14,TOTAL_15_64,WOMEN_15_64,MEN_15_64_,TOTAL_65p,WOMEN_65p,MEN_65p,INACTIVE_POPULATION,LABOUR_FORCE,BASIC_EDUCATION_OR_LESS,UPPER_SECONDARY_EDUCATION,TERTIARY_EDUCATION
1kmN2538E5005,185,94,91,23,11,12,130,62,68,32,21,11,81,81,72,75,15
1kmN2539E4750,7,D,D,0,0,0,6,D,D,D,D,D,D,D,D,D,0
1kmN2539E4751,7,D,D,0,0,0,7,D,D,0,0,0,D,D,D,D,0
1kmN2539E4752,D,D,D,0,0,0,D,D,D,0,0,0,D,D,D,D,0
1kmN2539E4757,54,22,32,12,D,D,32,13,19,10,D,D,26,16,24,16,D
1kmN2539E4759,84,49,35,15,10,5,58,31,27,11,D,D,39,30,29,37,D
1kmN2539E4760,37,19,18,7,D,D,22,11,11,8,D,D,18,12,11,15,D
1kmN2539E4761,47,24,23,D,D,D,31,15,16,12,7,5,26,17,28,15,0
1kmN2539E4762,257,129,128,41,21,20,185,87,98,31,21,10,92,124,101,102,13
1kmN2539E4763,130,65,65,24,14,10,88,43,45,18,8,10,37,69,11,68,27
1kmN2539E4764,1330,689,641,231,106,125,897,466,431,202,117,85,472,627,184,599,316
1kmN2539E4765,D,D,D,D,D,D,D,D,D,0,0,0,0,D,0,0,D
1kmN2539E4767,425,229,196,65,38,27,313,159,154,47,32,15,146,214,98,218,42
1kmN2539E4768,868,430,438,139,59,80,609,300,309,120,71,49,323,406,222,432,75
1kmN2539E4769,82,39,43,8,D,D,55,24,31,19,12,7,35,39,25,47,D
1kmN2539E4770,1127,600,527,199,106,93,756,399,357,172,95,77,429,498,230,577,120
1kmN2539E4771,1366,704,662,261,130,131,931,476,455,174,98,76,448,657,252,664,189
1kmN2539E4772,1674,861,813,303,154,149,1097,553,544,274,154,120,646,724,296,889,185
1kmN2539E4773,1023,537,486,160,83,77,675,348,327,188,106,82,400,463,201,560,102
1kmN2539E4774,204,105,99,49,25,24,132,66,66,23,14,9,48,107,27,91,37
1kmN2539E4775,220,109,111,52,20,32,154,80,74,14,9,5,67,101,62,82,24
1kmN2539E4776,D,D,D,0,0,0,D,D,D,0,0,0,D,D,D,D,0
1kmN2539E4777,555,268,287,43,15,28,439,215,224,73,38,35,278,233,91,262,74
1kmN2539E4778,5225,2715,2510,989,474,515,3859,2020,1839,377,221,156,1540,2696,600,2401,1235
1kmN2539E4779,16471,8775,7696,2443,1203,1240,12226,6522,5704,1802,1050,752,5603,8422,2018,7485,4523
1kmN2539E4780,8386,4405,3981,1418,700,718,6053,3158,2895,915,547,368,2593,4374,1219,3741,2008
1kmN2539E4781,9037,4762,4275,1208,579,629,6324,3241,3083,1505,942,563,3485,4344,1486,4555,1787
1kmN2539E4782,8442,4492,3950,1110,528,582,5862,3057,2805,1470,907,563,3130,4200,1028,3724,2576
1kmN2539E4783,10486,5709,4777,1270,584,686,7073,3742,3331,2143,1383,760,4323,4890,1270,4593,3350
1kmN2539E4784,9951,5596,4355,1063,537,526,6445,3451,2994,2443,1608,835,4382,4500,1312,3853,3720
1kmN2539E4785,3901,2126,1775,419,216,203,2806,1487,1319,676,423,253,1547,1935,372,1581,1528
1kmN2539E4786,6517,3486,3031,849,389,460,4625,2437,2188,1043,660,383,2404,3258,753,2859,2050
1kmN2539E4787,9538,5229,4309,1069,488,581,6442,3449,2993,2027,1292,735,3950,4515,1178,4287,3000
1kmN2539E4788,2487,1352,1135,352,170,182,1745,933,812,390,249,141,921,1214,373,1025,736
1kmN2539E4789,1491,766,725,244,111,133,1013,503,510,234,152,82,575,672,410,675,162
1kmN2539E4790,29,14,15,9,D,D,20,9,11,0,0,0,D,14,D,12,D
1kmN2539E4791,2847,1475,1372,473,246,227,1973,979,994,401,250,151,1063,1311,816,1395,163
1kmN2539E4792,193,101,92,43,20,23,135,68,67,15,D,D,61,89,67,80,D
1kmN2539E4793,193,97,96,31,13,18,148,74,74,14,D,D,71,91,76,82,D
1kmN2539E4794,101,54,47,20,13,7,74,36,38,7,D,D,29,52,25,54,D
1kmN2539E4796,73,29,44,21,5,16,41,19,22,11,5,6,25,27,19,32,D
1kmN2539E4797,117,59,58,14,6,8,76,37,39,27,16,11,54,49,29,69,D
1kmN2539E4798,218,120,98,34,22,12,150,73,77,34,25,9,88,95,74,94,14
1kmN2539E4799,135,66,69,17,9,8,96,45,51,22,12,10,53,65,45,65,D
1kmN2539E4801,69,34,35,14,7,7,47,22,25,8,D,D,26,29,20,35,0
1kmN2539E4805,109,52,57,15,7,8,80,39,41,14,6,8,42,52,38,51,D
1kmN2539E4806,D,D,D,0,0,0,D,D,D,0,0,0,D,D,D,D,0
1kmN2539E4807,90,49,41,20,14,6,60,28,32,10,D,D,39,31,30,36,D
1kmN2539E4808,25,11,14,6,D,D,18,9,9,D,D,D,D,14,D,15,D
1kmN2539E4809,535,271,264,117,56,61,340,164,176,78,51,27,208,210,161,231,26
1kmN2539E4819,121,57,64,17,8,9,83,35,48,21,14,7,50,54,63,41,0
1kmN2539E4824,21,10,11,D,D,D,14,8,6,D,D,D,11,D,D,D,0
1kmN2539E4825,69,31,38,16,9,7,40,16,24,13,6,7,36,17,35,17,D
1kmN2539E4829,13,6,7,D,D,D,10,5,5,D,D,D,D,D,D,D,0
1kmN2539E4830,23,15,8,D,D,D,15,9,6,D,D,D,D,11,D,D,D
1kmN2539E4833,18,8,10,D,D,D,13,D,D,D,D,D,D,D,11,D,0
1kmN2539E4834,47,25,22,9,D,D,30,13,17,8,D,D,23,15,24,14,0
1kmN2539E4836,153,75,78,31,15,16,105,50,55,17,10,7,57,65,47,64,11
1kmN2539E4837,57,32,25,14,8,6,31,16,15,12,D,D,22,21,19,23,D
1kmN2539E4838,114,56,58,21,12,9,71,30,41,22,14,8,54,39,48,40,D
1kmN2539E4840,119,62,57,15,9,6,71,33,38,33,20,13,41,63,75,28,D
1kmN2539E4844,D,D,D,0,0,0,D,D,D,D,D,D,0,D,D,D,0
1kmN2539E4849,D,D,D,0,0,0,D,D,D,D,D,D,D,D,D,D,0
1kmN2539E4850,74,37,37,16,9,7,45,20,25,13,8,5,28,30,37,17,D
1kmN2539E4851,63,34,29,10,5,5,41,20,21,12,D,D,24,29,34,17,D
1kmN2539E4852,74,40,34,10,D,D,50,26,24,14,D,D,34,30,47,17,0
1kmN2539E4853,D,D,D,0,0,0,D,D,D,0,0,0,0,D,0,0,D
1kmN2539E4854,D,D,D,0,0,0,0,0,0,D,D,D,D,0,D,0,0
1kmN2539E4856,7,D,D,D,D,D,5,D,D,D,D,D,D,D,D,D,0
1kmN2539E4858,12,6,6,D,D,D,8,D,D,D,D,D,D,D,D,D,0
1kmN2539E4859,91,46,45,17,7,10,61,30,31,13,D,D,31,43,45,26,D
1kmN2539E4861,26,13,13,5,D,D,12,5,7,9,D,D,15,D,17,D,0
1kmN2539E4862,27,14,13,D,D,D,18,9,9,5,D,D,12,11,17,D,0
1kmN2539E4868,106,56,50,17,7,10,71,35,36,18,D,D,49,40,51,36,D
1kmN2539E4872,19,9,10,D,D,D,9,D,D,8,D,D,D,D,12,D,D
1kmN2539E4873,15,7,8,0,0,0,9,D,D,6,D,D,D,D,11,D,0
1kmN2539E4876,42,23,19,5,D,D,27,11,16,10,D,D,16,21,24,13,0
1kmN2539E4884,20,9,11,6,D,D,9,D,D,5,D,D,D,D,D,D,0
1kmN2539E4885,22,11,11,5,D,D,11,5,6,6,D,D,D,D,D,D,0
1kmN2539E4886,14,5,9,D,D,D,10,D,D,D,D,D,D,D,D,D,0
1kmN2539E4887,16,8,8,D,D,D,12,6,6,D,D,D,D,D,D,D,0
1kmN2539E4892,6,D,D,0,0,0,D,D,D,D,D,D,D,D,D,0,0
1kmN2539E4897,21,11,10,0,0,0,8,D,D,13,D,D,D,17,19,D,0
1kmN2539E4899,27,11,16,D,D,D,14,7,7,10,D,D,D,18,21,D,0
1kmN2539E4903,25,11,14,6,D,D,15,8,7,D,D,D,15,D,D,D,0
1kmN2539E4904,28,14,14,D,D,D,15,6,9,11,D,D,23,D,21,D,0
1kmN2539E4905,17,10,7,D,D,D,14,7,7,D,D,D,14,D,12,D,0
1kmN2539E4906,D,D,D,0,0,0,D,D,D,D,D,D,D,0,D,0,0
1kmN2539E4908,22,13,9,8,D,D,12,7,5,D,D,D,D,D,D,D,0
1kmN2539E4909,27,14,13,5,D,D,13,6,7,9,D,D,19,D,18,D,0
1kmN2539E4918,61,29,32,10,5,5,34,16,18,17,8,9,28,23,22,25,D
1kmN2539E4919,22,12,10,5,D,D,12,6,6,5,D,D,D,D,D,12,D
1kmN2539E4920,285,143,142,64,31,33,198,97,101,23,15,8,100,121,70,137,14
1kmN2539E4921,54,28,26,8,D,D,41,21,20,5,D,D,15,31,16,27,D
1kmN2539E4922,138,61,77,20,6,14,94,42,52,24,13,11,76,42,53,62,D
1kmN2539E4923,312,162,150,54,25,29,219,112,107,39,25,14,164,94,148,104,D
1kmN2539E4929,84,40,44,13,6,7,49,20,29,22,14,8,49,22,38,30,D
1kmN2539E4938,16,7,9,D,D,D,12,6,6,D,D,D,D,D,D,D,0
1kmN2539E4942,24,12,12,D,D,D,16,9,7,D,D,D,15,D,14,D,D
1kmN2539E4943,31,17,14,D,D,D,15,5,10,15,D,D,23,D,24,D,0
1kmN2539E4951,7,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,0
1kmN2539E4954,154,72,82,20,6,14,101,47,54,33,19,14,73,61,73,56,D
1kmN2539E4955,173,95,78,18,9,9,108,55,53,47,31,16,92,63,94,55,D
1kmN2539E4958,47,25,22,8,D,D,36,19,17,D,D,D,18,21,15,24,0
1kmN2539E4969,110,54,56,17,10,7,77,34,43,16,10,6,49,44,47,41,D
1kmN2539E4970,310,157,153,43,20,23,212,102,110,55,35,20,144,123,145,113,D
1kmN2539E4974,190,97,93,30,15,15,126,62,64,34,20,14,96,64,75,75,D
1kmN2539E4975,114,57,57,18,9,9,83,41,42,13,7,6,44,52,22,71,D
1kmN2539E4977,18,10,8,D,D,D,13,6,7,D,D,D,D,D,D,D,0
1kmN2539E4978,156,81,75,25,15,10,112,55,57,19,11,8,62,69,55,73,D
1kmN2539E4981,D,D,D,0,0,0,D,D,D,0,0,0,D,0,0,D,0
1kmN2539E4983,D,D,D,0,0,0,D,D,D,D,D,D,D,0,D,D,0
1kmN2539E4993,D,D,D,0,0,0,0,0,0,D,D,D,D,0,D,0,0
1kmN2539E5001,396,201,195,75,36,39,256,126,130,65,39,26,142,179,92,180,49
1kmN2539E5002,1772,901,871,324,149,175,1197,608,589,251,144,107,692,755,441,809,198
1kmN2539E5003,146,69,77,20,8,12,115,54,61,11,D,D,45,81,26,74,26
1kmN2539E5005,292,142,150,41,15,26,203,100,103,48,27,21,127,124,129,109,13
1kmN2539E5006,73,39,34,13,6,7,44,21,23,16,D,D,34,26,33,26,D
1kmN2540E4752,D,D,D,0,0,0,D,D,D,D,D,D,D,0,D,0,0
1kmN2540E4755,22,12,10,6,D,D,15,9,6,D,D,D,D,11,D,11,0
1kmN2540E4756,70,34,36,14,5,9,40,20,20,16,9,7,31,25,32,24,0
1kmN2540E4757,19,7,12,0,0,0,14,D,D,5,D,D,D,D,11,D,0
1kmN2540E4758,D,D,D,0,0,0,D,D,D,D,D,D,D,0,D,D,0
1kmN2540E4759,8,D,D,D,D,D,6,D,D,D,D,D,D,D,D,D,D
1kmN2540E4760,174,95,79,27,11,16,121,62,59,26,D,D,66,81,57,79,11
1kmN2540E4761,18,9,9,0,0,0,16,7,9,D,D,D,D,D,D,D,D
1kmN2540E4762,211,110,101,34,14,20,144,77,67,33,19,14,83,94,56,108,13
1kmN2540E4763,1259,635,624,229,112,117,844,425,419,186,98,88,460,568,227,569,228
1kmN2540E4764,933,479,454,162,84,78,649,332,317,122,63,59,315,456,91,425,255
1kmN2540E4765,22,13,9,D,D,D,13,7,6,6,D,D,14,D,13,D,0
1kmN2540E4766,541,270,271,110,53,57,379,184,195,52,33,19,177,254,131,251,49
1kmN2540E4767,8,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,0
1kmN2540E4768,132,72,60,26,16,10,84,44,40,22,12,10,57,49,36,61,D
1kmN2540E4769,67,37,30,5,D,D,50,27,23,12,7,5,38,24,27,31,D
1kmN2540E4770,303,160,143,35,15,20,219,116,103,49,29,20,113,155,79,167,22
1kmN2540E4771,913,474,439,154,70,84,617,314,303,142,90,52,336,423,252,458,48
1kmN2540E4772,370,184,186,60,26,34,252,128,124,58,30,28,132,178,79,199,32
1kmN2540E4774,1294,669,625,197,92,105,856,437,419,241,140,101,527,570,178,629,290
1kmN2540E4775,2230,1144,1086,327,168,159,1511,752,759,392,224,168,858,1042,367,1112,421
1kmN2540E4776,938,484,454,193,83,110,649,342,307,96,59,37,246,499,112,426,207
1kmN2540E4777,10828,5796,5032,1591,755,836,7080,3730,3350,2157,1311,846,4360,4876,1836,5448,1950
1kmN2540E4778,7830,4192,3638,1159,574,585,5517,2933,2584,1154,685,469,2842,3829,1020,3784,1844
1kmN2540E4779,7912,4170,3742,1273,616,657,5438,2808,2630,1201,746,455,2830,3808,1066,3624,1839
1kmN2540E4780,2600,1367,1233,388,195,193,1785,911,874,427,261,166,972,1240,412,1280,520
1kmN2540E4781,5705,3003,2702,798,405,393,3918,1995,1923,989,603,386,2205,2702,949,2746,1210
1kmN2540E4782,5673,3078,2595,680,338,342,4003,2118,1885,990,622,368,2253,2740,710,2649,1634
1kmN2540E4783,9702,5367,4335,1025,487,538,6599,3546,3053,2078,1334,744,4059,4616,1022,4066,3587
1kmN2540E4784,10513,5850,4663,1024,476,548,7057,3825,3232,2432,1549,883,4645,4844,1061,4384,4042
1kmN2540E4785,9791,5420,4371,897,424,473,6594,3530,3064,2300,1466,834,4306,4575,886,3743,4253
1kmN2540E4786,13911,7813,6098,1375,675,700,9042,4799,4243,3494,2339,1155,6129,6404,1306,5193,6036
1kmN2540E4787,7328,4069,3259,924,454,470,5047,2724,2323,1357,891,466,2780,3622,673,2641,3088
1kmN2540E4788,6003,3288,2715,771,379,392,3908,2041,1867,1324,868,456,2675,2556,1079,2827,1324
1kmN2540E4789,7473,4148,3325,733,343,390,4988,2700,2288,1752,1105,647,3383,3357,1148,3704,1888
1kmN2540E4790,2014,1049,965,349,201,148,1452,721,731,213,127,86,684,981,447,940,278
1kmN2540E4791,1315,709,606,209,113,96,899,472,427,207,124,83,488,618,312,596,198
1kmN2540E4792,28,15,13,D,D,D,16,9,7,8,D,D,14,D,D,15,D
1kmN2540E4793,297,153,144,52,28,24,190,92,98,55,33,22,131,114,104,120,21
1kmN2540E4794,1048,516,532,194,95,99,767,365,402,87,56,31,310,544,313,490,51
1kmN2540E4795,63,32,31,14,9,5,40,19,21,9,D,D,24,25,26,20,D
1kmN2540E4796,1396,729,667,247,121,126,925,492,433,224,116,108,571,578,312,683,153
1kmN2540E4797,257,130,127,53,24,29,180,94,86,24,12,12,68,136,56,127,21
1kmN2540E4799,514,252,262,117,48,69,345,173,172,52,31,21,176,220,104,251,41
1kmN2540E4805,797,383,414,155,68,87,560,271,289,82,44,38,236,406,200,403,39
1kmN2540E4806,338,175,163,58,29,29,217,105,112,63,41,22,137,142,98,166,16
1kmN2540E4807,417,208,209,114,55,59,268,133,135,35,20,15,116,187,93,187,23
1kmN2540E4808,409,212,197,113,60,53,262,131,131,34,21,13,125,171,114,156,26
1kmN2540E4809,243,128,115,52,27,25,164,81,83,27,20,7,89,102,94,91,D
1kmN2540E4810,56,28,28,18,7,11,33,18,15,5,D,D,18,20,17,20,D
1kmN2540E4813,92,45,47,14,6,8,68,31,37,10,D,D,31,47,39,37,D
1kmN2540E4814,150,76,74,33,18,15,92,40,52,25,18,7,65,52,59,57,D
1kmN2540E4822,64,32,32,10,D,D,41,23,18,13,6,7,31,23,21,31,D
1kmN2540E4823,86,45,41,10,D,D,62,27,35,14,D,D,41,35,31,41,D
1kmN2540E4824,62,32,30,10,D,D,45,20,25,7,D,D,30,22,27,24,D
1kmN2540E4825,66,35,31,10,D,D,46,21,25,10,D,D,28,28,21,32,D
1kmN2540E4826,12,6,6,D,D,D,8,D,D,D,D,D,D,D,D,D,D
1kmN2540E4827,30,15,15,D,D,D,21,10,11,5,D,D,13,13,12,14,0
1kmN2540E4828,37,22,15,D,D,D,23,10,13,12,D,D,21,14,22,11,D
1kmN2540E4829,37,19,18,5,D,D,23,9,14,9,D,D,16,16,21,11,0
1kmN2540E4830,45,19,26,8,D,D,30,12,18,7,D,D,17,20,17,18,D
1kmN2540E4831,27,13,14,D,D,D,20,9,11,5,D,D,16,D,13,11,D
1kmN2540E4832,69,35,34,10,D,D,48,21,27,11,D,D,29,30,30,28,D
1kmN2540E4836,26,12,14,6,D,D,19,7,12,D,D,D,11,D,D,11,D
1kmN2540E4837,95,48,47,10,D,D,71,33,38,14,9,5,39,46,27,45,13
1kmN2540E4838,24,10,14,D,D,D,18,7,11,D,D,D,D,12,11,D,0
1kmN2540E4841,D,D,D,0,0,0,D,D,D,0,0,0,0,D,D,0,0
1kmN2540E4845,14,5,9,D,D,D,9,D,D,D,D,D,D,D,D,D,0
1kmN2540E4846,93,52,41,12,6,6,63,35,28,18,11,7,40,41,58,21,D
1kmN2540E4848,35,19,16,7,D,D,20,11,9,8,D,D,14,14,18,D,0
1kmN2540E4850,5,D,D,0,0,0,D,D,D,D,D,D,D,0,D,D,0
1kmN2540E4851,20,10,10,9,D,D,9,D,D,D,D,D,D,D,D,D,0
1kmN2540E4853,32,16,16,6,D,D,22,9,13,D,D,D,11,15,19,D,0
1kmN2540E4856,104,52,52,13,D,D,64,27,37,27,16,11,39,52,64,26,D
1kmN2540E4860,30,12,18,D,D,D,21,8,13,5,D,D,12,14,15,11,0
1kmN2540E4861,32,16,16,5,D,D,17,6,11,10,D,D,18,D,22,D,D
1kmN2540E4862,45,19,26,5,D,D,31,14,17,9,D,D,17,23,27,13,0
1kmN2540E4863,63,34,29,14,8,6,36,17,19,13,D,D,22,27,36,12,D
1kmN2540E4864,39,19,20,D,D,D,30,14,16,7,D,D,13,24,28,D,0
1kmN2540E4868,109,60,49,17,7,10,73,38,35,19,D,D,50,42,42,41,D
1kmN2540E4869,D,D,D,0,0,0,D,D,D,0,0,0,D,0,0,D,0
1kmN2540E4870,12,7,5,D,D,D,6,D,D,5,D,D,D,D,D,D,D
1kmN2540E4873,D,D,D,0,0,0,0,0,0,D,D,D,D,D,D,0,0
1kmN2540E4874,43,21,22,5,D,D,30,15,15,8,D,D,11,27,30,D,D
1kmN2540E4875,42,26,16,5,D,D,22,11,11,15,D,D,13,24,31,D,0
1kmN2540E4876,78,40,38,9,D,D,52,21,31,17,D,D,28,41,41,24,D
1kmN2540E4877,11,D,D,D,D,D,6,D,D,D,D,D,D,D,D,D,0
1kmN2540E4879,D,D,D,0,0,0,0,0,0,D,D,D,D,D,D,0,0
1kmN2540E4882,25,11,14,D,D,D,18,6,12,5,D,D,D,13,15,D,D
1kmN2540E4883,9,D,D,0,0,0,7,D,D,D,D,D,D,D,D,D,0
1kmN2540E4884,5,D,D,0,0,0,D,D,D,D,D,D,D,D,D,D,0
1kmN2540E4887,D,D,D,0,0,0,D,D,D,0,0,0,0,D,D,D,0
1kmN2540E4888,11,D,D,D,D,D,5,D,D,D,D,D,D,D,D,0,0
1kmN2540E4892,D,D,D,0,0,0,D,D,D,0,0,0,0,D,D,0,0
1kmN2540E4897,10,5,5,0,0,0,D,D,D,7,D,D,D,D,D,D,0
1kmN2540E4900,25,12,13,D,D,D,13,D,D,9,D,D,0,22,21,D,0
1kmN2540E4901,12,5,7,D,D,D,7,D,D,D,D,D,D,D,D,D,0
1kmN2540E4902,5,D,D,0,0,0,D,D,D,D,D,D,D,0,D,D,0
1kmN2540E4903,48,23,25,9,D,D,24,13,11,15,7,8,33,D,29,D,D
1kmN2540E4905,23,15,8,D,D,D,12,7,5,10,D,D,19,D,20,D,0
1kmN2540E4906,19,9,10,D,D,D,11,D,D,7,D,D,15,D,15,D,0
1kmN2540E4910,28,9,19,D,D,D,20,8,12,6,D,D,21,D,21,D,D
1kmN2540E4912,D,D,D,0,0,0,D,D,D,0,0,0,D,0,D,0,0
1kmN2540E4913,D,D,D,D,D,D,D,D,D,0,0,0,D,D,D,0,0
1kmN2540E4914,35,17,18,5,D,D,26,13,13,D,D,D,24,D,19,D,D
1kmN2540E4915,64,30,34,13,D,D,42,21,21,9,D,D,32,19,30,21,0
1kmN2540E4918,399,204,195,70,32,38,274,136,138,55,36,19,157,172,130,182,17
1kmN2540E4919,1117,561,556,186,84,102,785,381,404,146,96,50,499,432,308,537,86
1kmN2540E4920,2105,1140,965,306,140,166,1460,781,679,339,219,120,927,872,432,1002,365
1kmN2540E4921,2065,1072,993,302,162,140,1476,731,745,287,179,108,852,911,477,1028,258
1kmN2540E4922,194,100,94,27,14,13,130,63,67,37,23,14,93,74,68,92,D
1kmN2540E4927,12,6,6,0,0,0,7,D,D,5,D,D,11,D,D,D,0
1kmN2540E4928,D,D,D,0,0,0,D,D,D,0,0,0,D,0,D,0,0
1kmN2540E4929,D,D,D,0,0,0,0,0,0,D,D,D,D,0,D,0,0
1kmN2540E4935,30,16,14,7,D,D,14,6,8,9,D,D,16,D,17,D,0
1kmN2540E4936,13,5,8,0,0,0,6,D,D,7,D,D,11,D,D,D,0
1kmN2540E4938,47,24,23,D,D,D,27,9,18,17,D,D,32,12,27,15,D
1kmN2540E4942,68,31,37,7,D,D,38,17,21,23,11,12,46,15,38,19,D
1kmN2540E4943,50,25,25,11,5,6,24,11,13,15,9,6,28,11,27,12,0
1kmN2540E4951,54,31,23,12,7,5,34,18,16,8,D,D,27,15,29,12,D
1kmN2540E4952,52,24,28,11,D,D,35,16,19,6,D,D,19,22,29,12,0
1kmN2540E4953,45,25,20,8,D,D,22,9,13,15,10,5,20,17,25,D,D
1kmN2540E4954,25,11,14,D,D,D,15,6,9,8,D,D,16,D,16,D,0
1kmN2540E4958,62,28,34,5,D,D,39,17,22,18,10,8,33,24,38,18,D
1kmN2540E4959,41,19,22,7,D,D,23,9,14,11,6,5,21,13,25,D,0
1kmN2540E4960,186,90,96,18,6,12,116,47,69,52,37,15,103,65,99,54,15
1kmN2540E4961,124,61,63,18,7,11,80,37,43,26,17,9,65,41,53,51,D
1kmN2540E4962,46,21,25,D,D,D,19,7,12,23,12,11,34,D,30,12,0
1kmN2540E4963,7,D,D,0,0,0,6,D,D,D,D,D,D,D,D,D,0
1kmN2540E4970,D,D,D,0,0,0,0,0,0,D,D,D,D,0,D,0,0
1kmN2540E4971,160,76,84,31,13,18,101,45,56,28,18,10,68,61,82,46,D
1kmN2540E4977,D,D,D,0,0,0,D,D,D,0,0,0,D,0,0,D,0
1kmN2540E4978,D,D,D,0,0,0,D,D,D,D,D,D,D,0,D,D,0
1kmN2540E4979,46,24,22,9,D,D,29,15,14,8,D,D,18,19,12,19,D
1kmN2540E4980,383,193,190,66,30,36,246,116,130,71,47,24,181,136,145,159,13
1kmN2540E4985,D,D,D,0,0,0,0,0,0,D,D,D,D,0,0,D,0
1kmN2540E4996,D,D,D,0,0,0,D,D,D,0,0,0,0,D,D,0,0
1kmN2540E4997,514,271,243,52,25,27,366,186,180,96,60,36,245,216,145,254,57
1kmN2540E4998,548,268,280,90,41,49,379,180,199,79,47,32,211,247,159,258,41
1kmN2540E4999,458,239,219,86,44,42,280,137,143,92,58,34,189,183,140,210,22
1kmN2540E5000,213,122,91,28,13,15,144,77,67,41,32,9,100,85,62,109,14
1kmN2540E5001,47,23,24,6,D,D,40,18,22,D,D,D,17,24,11,25,D
1kmN2540E5002,92,43,49,29,11,18,62,31,31,D,D,D,16,47,D,37,16
1kmN2540E5003,85,40,45,11,D,D,67,33,34,7,D,D,27,47,27,37,D
1kmN2541E4753,31,17,14,0,0,0,13,5,8,18,12,6,24,D,15,14,D
1kmN2541E4754,8,D,D,0,0,0,7,D,D,D,D,D,D,D,D,D,D
1kmN2541E4757,17,8,9,D,D,D,13,6,7,D,D,D,D,D,D,D,D
1kmN2541E4761,20,10,10,D,D,D,16,8,8,D,D,D,D,11,D,11,D
1kmN2541E4762,828,431,397,139,62,77,562,293,269,127,76,51,338,351,206,430,53
1kmN2541E4763,1556,799,757,260,143,117,1110,550,560,186,106,80,529,767,257,837,202
1kmN2541E4764,330,174,156,50,26,24,220,112,108,60,36,24,131,149,94,169,17
1kmN2541E4765,244,125,119,41,16,25,174,86,88,29,23,6,89,114,74,115,14
1kmN2541E4766,152,78,74,26,18,8,99,47,52,27,13,14,65,61,54,68,D
1kmN2541E4767,278,140,138,50,19,31,189,96,93,39,25,14,103,125,82,135,11
1kmN2541E4768,214,110,104,26,12,14,164,87,77,24,11,13,87,101,84,101,D
1kmN2541E4769,297,156,141,51,27,24,209,105,104,37,24,13,121,125,96,141,D
1kmN2541E4773,59,29,30,9,D,D,44,23,21,6,D,D,22,28,12,29,D
1kmN2541E4774,157,84,73,21,11,10,112,57,55,24,16,8,62,74,29,75,31
1kmN2541E4775,722,388,334,118,53,65,489,263,226,115,72,43,282,322,178,346,80
1kmN2541E4776,853,459,394,120,61,59,579,304,275,154,94,60,351,373,172,419,132
1kmN2541E4777,1827,943,884,319,153,166,1220,631,589,288,159,129,660,848,282,873,352
1kmN2541E4778,3873,2065,1808,640,325,315,2668,1399,1269,565,341,224,1409,1818,520,1716,991
1kmN2541E4779,2579,1362,1217,419,210,209,1748,910,838,412,242,170,968,1192,515,1223,422
1kmN2541E4780,2540,1306,1234,398,187,211,1719,875,844,423,244,179,997,1144,481,1330,331
1kmN2541E4781,2922,1513,1409,406,194,212,1979,1014,965,537,305,232,1198,1318,519,1474,523
1kmN2541E4782,3985,2160,1825,503,227,276,2465,1281,1184,1017,652,365,1710,1725,454,1584,1349
1kmN2541E4783,4214,2325,1889,600,298,302,2755,1491,1264,859,536,323,1691,1919,375,1548,1691
1kmN2541E4784,4208,2289,1919,568,275,293,2679,1445,1234,961,569,392,1810,1830,319,1374,1947
1kmN2541E4785,5502,3011,2491,543,282,261,3657,1938,1719,1302,791,511,2415,2484,497,1993,2468
1kmN2541E4786,6491,3507,2984,728,349,379,4282,2257,2025,1481,901,580,2758,3003,535,2233,2993
1kmN2541E4787,12028,6738,5290,1341,639,702,8022,4381,3641,2665,1718,947,5231,5454,1127,4707,4839
1kmN2541E4788,6483,3587,2896,736,359,377,4390,2360,2030,1357,868,489,2730,3015,710,2534,2501
1kmN2541E4789,10476,5704,4772,1394,687,707,7082,3795,3287,2000,1222,778,4211,4871,1319,4558,3191
1kmN2541E4790,246,120,126,33,17,16,188,86,102,25,17,8,97,116,83,109,21
1kmN2541E4791,7282,3750,3532,1174,582,592,4988,2505,2483,1120,663,457,2780,3326,1851,3560,695
1kmN2541E4792,1508,777,731,265,129,136,1063,547,516,180,101,79,535,706,322,744,173
1kmN2541E4794,38,17,21,7,D,D,29,13,16,D,D,D,11,20,D,21,D
1kmN2541E4795,4090,2182,1908,998,502,496,2956,1599,1357,136,81,55,1109,1983,855,1794,443
1kmN2541E4796,1896,939,957,454,198,256,1334,680,654,108,61,47,513,929,375,893,173
1kmN2541E4797,253,129,124,56,31,25,177,87,90,20,11,9,82,115,60,121,16
1kmN2541E4799,366,175,191,83,39,44,245,115,130,38,21,17,138,145,127,148,D
1kmN2541E4800,154,74,80,24,12,12,103,48,55,27,14,13,59,71,35,82,13
1kmN2541E4801,178,91,87,34,15,19,113,56,57,31,20,11,73,71,49,83,12
1kmN2541E4803,714,353,361,149,73,76,510,248,262,55,32,23,235,330,174,337,54
1kmN2541E4804,1288,659,629,269,139,130,856,418,438,163,102,61,471,548,290,594,132
