IDENTIFIER,ESTABLISHMENTS - TOTAL,ACCOMMODATION UNITS (ROOMS APARTMENTS CAMPING SITES) - TOTAL,NUMBER OF PERMANENT BEDS,TOTAL ARRIVALS,A_DOMESTIC TOURISTS - TOTAL,A_FOREIGN TOURISTS - TOTAL,A_AUSTRIAN TOURISTS,A_GERMAN TOURISTS,A_ITALIAN TOURISTS,A_SLOVENIAN TOURISTS,TOTAL NIGHTS,N_DOMESTIC TOURISTS - TOTAL,N_FOREIGN TOURISTS - TOTAL,N_AUSTRIAN TOURISTS,N_GERMAN TOURISTS,N_ITALIAN TOURISTS,N_SLOVENIAN TOURISTS
1kmN2477E4602,2,10,23,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z
1kmN2477E4614,1,3,6,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z
1kmN2477E4621,27,424,1184,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z
1kmN2477E4623,1,4,8,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z
1kmN2477E4631,1,3,5,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z
1kmN2477E4632,1,1,4,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z
1kmN2477E4635,4,5,16,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z
1kmN2477E4647,2,6,12,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z
1kmN2477E4655,6,15,40,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z
1kmN2477E4656,26,45,133,1422,31,1391,143,558,90,20,10484,66,10418,822,5069,400,70
1kmN2477E4657,12,19,56,1175,122,1053,222,187,116,55,4597,215,4382,738,1348,291,96
1kmN2477E4658,26,354,674,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z
1kmN2477E4671,4,4,11,149,37,112,9,9,21,5,372,92,280,27,29,78,7
1kmN2477E4672,5,7,21,279,32,247,12,47,48,2,1113,90,1023,39,273,158,4
1kmN2477E4673,11,20,76,673,69,604,33,122,39,10,5603,201,5402,245,1130,166,27
1kmN2477E4677,3,3,11,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z
1kmN2477E4678,9,11,33,336,6,330,33,146,24,5,2446,18,2428,239,1355,107,9
1kmN2477E4679,2,2,5,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z
1kmN2477E4688,3,4,11,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z
1kmN2477E4689,2,2,5,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z
1kmN2477E4690,5,7,18,986,561,425,13,144,51,13,4094,1402,2692,43,1500,176,13
1kmN2477E4691,28,87,216,4101,2895,1206,56,116,121,78,13290,8308,4982,180,479,279,215
1kmN2477E4703,1,12,43,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z
1kmN2477E4704,2,3,8,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z
1kmN2478E4599,46,1655,5600,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z
1kmN2478E4600,27,64,148,1464,31,1433,351,496,87,138,11307,239,11068,2777,4160,475,811
1kmN2478E4601,1,2,4,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z
1kmN2478E4602,11,33,92,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z
1kmN2478E4604,2,5,14,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z
1kmN2478E4606,1,3,6,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z
1kmN2478E4610,1,3,6,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z
1kmN2478E4614,1,4,8,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z
1kmN2478E4629,2,6,16,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z
1kmN2478E4634,2,4,8,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z
1kmN2478E4645,4,12,27,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z
1kmN2478E4647,1,1,2,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z
1kmN2478E4655,1,3,8,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z
1kmN2478E4657,6,10,35,369,5,364,14,113,22,25,2707,18,2689,97,997,170,142
1kmN2478E4658,73,997,1944,97467,11855,85612,15374,12194,9385,6232,294550,27328,267222,52200,53451,23876,13892
1kmN2478E4659,1,10,19,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z
1kmN2478E4668,3,3,6,82,5,77,2,7,10,0,297,16,281,8,18,62,0
1kmN2478E4669,222,664,1617,96483,17612,78871,3781,8644,12963,1810,190640,30561,160079,7141,18801,23357,4625
1kmN2478E4670,24,77,176,14440,3310,11130,475,690,1627,240,23470,5277,18193,833,1551,2473,318
1kmN2478E4671,19,20,47,587,50,537,30,70,70,9,2571,291,2280,145,336,211,25
1kmN2478E4672,11,11,30,630,104,526,25,40,108,7,2448,262,2186,78,161,333,12
1kmN2478E4674,1,3,10,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z
1kmN2478E4676,5,6,13,200,46,154,5,11,29,8,627,153,474,23,112,67,23
1kmN2478E4689,1,1,2,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z
1kmN2478E4691,6,33,65,4336,1387,2949,57,92,130,28,6014,2404,3610,104,236,166,47
1kmN2478E4702,4,12,27,396,309,87,2,2,6,40,803,568,235,12,6,12,77
1kmN2478E4705,5,10,30,65,54,11,0,3,2,0,313,244,69,0,21,12,0
1kmN2478E4706,4,15,27,451,356,95,7,14,14,6,1266,850,416,8,147,21,9
1kmN2478E4725,1,1,4,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z
1kmN2478E4737,2,3,9,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z
1kmN2478E5009,2,8,16,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z
1kmN2478E5021,1,8,19,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z
1kmN2479E4605,2,2,6,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z
1kmN2479E4606,6,18,40,246,6,240,4,117,15,6,2224,26,2198,20,1221,85,21
1kmN2479E4610,2,3,9,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z
1kmN2479E4615,3,12,26,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z
1kmN2479E4619,6,15,30,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z
1kmN2479E4621,11,293,474,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z
1kmN2479E4622,2,6,11,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z
1kmN2479E4624,3,6,12,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z
1kmN2479E4625,2,5,10,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z
1kmN2479E4626,2,6,14,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z
1kmN2479E4638,9,12,28,916,104,812,73,160,84,22,2147,178,1969,193,620,130,46
1kmN2479E4641,1,1,2,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z
1kmN2479E4642,1,2,11,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z
1kmN2479E4656,7,11,31,429,3,426,26,154,28,3,2854,15,2839,117,1436,94,16
1kmN2479E4657,1,1,4,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z
1kmN2479E4658,84,120,321,5017,548,4469,467,726,504,182,23327,2442,20885,2028,4724,1636,486
1kmN2479E4659,57,238,512,18233,728,17505,9979,2232,1066,374,81559,2667,78892,44241,13210,3741,1047
1kmN2479E4663,1,1,4,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z
1kmN2479E4664,32,37,105,2897,304,2593,113,242,705,131,11002,923,10079,435,1252,2382,378
1kmN2479E4665,10,154,407,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z
1kmN2479E4666,11,11,29,697,149,548,28,58,124,7,1784,341,1443,81,333,221,7
1kmN2479E4667,9,108,223,1215,210,1005,48,97,177,23,3966,1307,2659,165,293,343,72
1kmN2479E4668,43,53,137,2093,232,1861,60,207,357,34,6840,600,6240,184,1276,993,58
1kmN2479E4669,57,69,183,3145,299,2846,112,332,572,21,10007,1061,8946,271,1137,1768,63
1kmN2479E4670,11,11,24,575,59,516,10,46,66,12,1970,246,1724,15,212,166,23
1kmN2479E4671,4,4,12,201,40,161,10,51,25,4,1128,139,989,26,400,147,14
1kmN2479E4676,1,1,2,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z
1kmN2479E4689,2,3,7,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z
1kmN2479E4691,1,3,6,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z
1kmN2479E4692,5,11,34,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z
1kmN2479E4697,2,3,8,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z
1kmN2479E4701,2,2,6,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z
1kmN2479E4702,4,8,18,126,83,43,0,3,2,0,355,198,157,0,14,2,0
1kmN2479E4738,1,1,4,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z
1kmN2479E4834,5,35,70,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z
1kmN2479E4924,1,1,2,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z
1kmN2479E5005,1,2,6,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z
1kmN2480E4601,2,10,20,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z
1kmN2480E4605,19,45,101,2402,341,2061,576,297,317,189,7524,681,6843,1841,1414,1054,335
1kmN2480E4608,9,24,64,526,8,518,80,175,0,10,4353,23,4330,514,1784,0,27
1kmN2480E4611,4,11,24,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z
1kmN2480E4620,1,1,4,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z
1kmN2480E4621,4,13,26,87,0,87,13,51,0,0,883,0,883,103,531,0,0
1kmN2480E4629,2,7,14,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z
1kmN2480E4631,1,1,2,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z
1kmN2480E4634,2,3,6,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z
1kmN2480E4639,2,7,14,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z
1kmN2480E4656,1,1,6,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z
1kmN2480E4658,29,43,144,1354,43,1311,181,583,42,13,10341,271,10070,1113,5204,239,49
1kmN2480E4659,320,1809,3708,203539,37001,166538,26931,15972,18602,11637,572776,78880,493896,90477,73200,45078,24816
1kmN2480E4660,1,2,8,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z
1kmN2480E4661,1,2,7,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z
1kmN2480E4662,22,27,79,1157,45,1112,85,332,173,15,6814,277,6537,435,2859,677,48
1kmN2480E4663,16,18,51,793,35,758,50,145,77,9,3969,64,3905,241,1113,211,40
1kmN2480E4664,30,39,108,2008,321,1687,88,295,356,17,8898,1475,7423,299,1848,1050,57
1kmN2480E4665,9,9,23,543,65,478,17,48,99,12,1658,125,1533,35,260,285,19
1kmN2480E4666,8,8,28,282,39,243,13,54,43,14,1347,271,1076,43,449,150,23
1kmN2480E4667,5,8,18,216,4,212,1,81,19,4,1330,8,1322,1,664,128,16
1kmN2480E4668,2,2,6,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z
1kmN2480E4669,9,13,33,1033,231,802,38,97,290,10,3329,796,2533,138,508,782,20
1kmN2480E4672,1,1,2,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z
1kmN2480E4673,1,3,13,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z
1kmN2480E4693,2,4,8,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z
1kmN2480E4698,1,1,4,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z
1kmN2480E4699,2,7,17,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z
1kmN2480E4702,4,6,16,334,308,26,8,4,0,3,774,684,90,24,28,0,8
1kmN2480E4727,2,3,8,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z
1kmN2480E4749,1,2,4,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z
1kmN2480E4919,1,5,13,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z
1kmN2480E5005,3,7,15,259,137,122,2,28,11,3,457,283,174,3,36,11,3
1kmN2481E4598,71,268,719,6871,65,6806,1139,1130,1151,1796,43205,201,43004,6464,9573,7455,9175
1kmN2481E4602,7,14,39,343,24,319,37,64,12,20,2256,53,2203,266,567,33,54
1kmN2481E4603,3,3,7,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z
1kmN2481E4610,9,26,62,881,28,853,168,207,113,15,4343,82,4261,587,1848,232,17
1kmN2481E4612,25,85,227,2292,309,1983,354,324,295,228,9244,1340,7904,1133,1991,713,656
1kmN2481E4613,3,5,11,79,2,77,2,14,0,0,698,4,694,12,151,0,0
1kmN2481E4616,1,1,6,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z
1kmN2481E4618,2,7,14,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z
1kmN2481E4620,1,3,6,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z
1kmN2481E4622,2,7,14,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z
1kmN2481E4623,1,2,4,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z
1kmN2481E4632,1,2,4,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z
1kmN2481E4634,3,7,14,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z
1kmN2481E4635,7,14,25,75,0,75,0,38,0,0,602,0,602,0,364,0,0
1kmN2481E4637,1,1,2,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z
1kmN2481E4638,1,1,2,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z
1kmN2481E4640,6,7,20,562,56,506,49,27,187,41,1727,153,1574,217,137,361,86
1kmN2481E4642,1,1,6,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z
1kmN2481E4658,5,8,25,224,6,218,23,55,33,9,1080,16,1064,113,425,106,19
1kmN2481E4659,83,144,392,10146,1600,8546,1106,1666,1300,351,37339,4921,32418,3751,9865,3156,688
1kmN2481E4660,10,17,47,723,219,504,34,51,116,27,2521,660,1861,118,322,331,76
1kmN2481E4661,15,37,93,1889,641,1248,51,196,175,108,8565,2230,6335,200,1431,530,378
1kmN2481E4662,8,24,58,577,93,484,30,82,181,10,2284,237,2047,107,591,516,17
1kmN2481E4663,17,23,60,885,73,812,40,217,119,3,4076,268,3808,155,1587,279,7
1kmN2481E4664,12,13,42,381,20,361,7,59,56,6,2047,34,2013,45,439,274,12
1kmN2481E4665,12,12,34,724,43,681,51,63,116,3,2390,120,2270,171,239,236,21
1kmN2481E4666,2,3,6,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z
1kmN2481E4667,1,1,2,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z
1kmN2481E4668,9,11,25,1261,176,1085,25,89,270,29,3027,379,2648,81,279,514,55
1kmN2481E4671,1,1,2,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z
1kmN2481E4672,7,11,42,353,73,280,34,73,43,3,1371,221,1150,95,329,132,147
1kmN2481E4673,3,8,20,108,18,90,8,49,10,4,717,39,678,19,385,45,124
1kmN2481E4674,1,1,4,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z
1kmN2481E4693,1,2,5,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z
1kmN2481E4701,2,3,12,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z
1kmN2481E4782,1,3,6,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z
1kmN2481E4926,1,11,25,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z
1kmN2481E5005,7,12,28,1157,619,538,40,72,26,40,2349,1171,1178,75,170,51,159
1kmN2481E5034,1,60,120,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z
1kmN2482E4598,42,296,840,16290,224,16066,1487,3669,1306,5279,76106,503,75603,6726,18934,4772,26965
1kmN2482E4600,22,44,107,1319,68,1251,186,335,219,108,7889,171,7718,1263,2752,1277,334
1kmN2482E4604,1,1,2,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z
1kmN2482E4613,1,3,6,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z
1kmN2482E4614,1,3,6,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z
1kmN2482E4615,1,2,5,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z
1kmN2482E4620,8,26,60,610,71,539,95,138,14,58,2765,119,2646,242,1141,18,87
1kmN2482E4621,1,2,4,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z
1kmN2482E4627,2,6,12,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z
1kmN2482E4628,7,20,42,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z
1kmN2482E4630,2,3,8,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z
1kmN2482E4632,1,3,6,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z
1kmN2482E4640,2,6,10,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z
1kmN2482E4657,6,8,22,128,9,119,5,36,14,0,1064,43,1021,19,362,108,0
1kmN2482E4658,17,30,81,961,66,895,71,310,169,34,5126,163,4963,287,2630,537,59
1kmN2482E4659,13,19,52,670,71,599,24,180,119,12,3724,135,3589,101,1737,456,46
1kmN2482E4660,62,87,255,4301,389,3912,201,613,1522,64,17278,1580,15698,892,4612,3564,262
1kmN2482E4661,22,31,99,769,53,716,51,262,40,13,5093,180,4913,303,2213,193,50
1kmN2482E4662,4,6,16,618,92,526,11,35,68,7,1419,188,1231,21,209,116,15
1kmN2482E4663,3,7,17,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z
1kmN2482E4664,5,8,22,729,50,679,16,180,80,20,3035,107,2928,37,1492,252,40
1kmN2482E4665,4,4,12,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z
1kmN2482E4668,3,3,14,84,11,73,6,52,0,0,607,77,530,14,371,0,0
1kmN2482E4672,7,31,80,1262,540,722,76,146,187,46,3399,1134,2265,219,855,357,93
1kmN2482E4673,1,3,7,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z
1kmN2482E4693,1,1,2,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z
1kmN2482E4734,1,1,4,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z
1kmN2482E4788,1,1,2,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z
1kmN2482E4789,6,7,13,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z
1kmN2482E4934,1,15,23,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z
1kmN2482E4950,39,265,626,16395,7508,8887,480,1260,650,447,30992,14886,16106,709,2188,837,753
1kmN2482E5005,1,6,17,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z
1kmN2483E4597,37,106,329,3443,106,3337,203,505,327,1690,23355,429,22926,1094,4371,1867,11324
1kmN2483E4598,18,29,72,948,51,897,84,176,185,97,5628,449,5179,428,1474,960,388
1kmN2483E4601,10,24,60,675,48,627,62,291,101,25,4840,140,4700,446,2708,464,88
1kmN2483E4602,5,8,20,180,16,164,9,67,18,13,1566,52,1514,84,739,117,94
1kmN2483E4603,9,25,56,534,30,504,154,196,40,20,3831,127,3704,1055,1674,215,81
1kmN2483E4604,2,3,8,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z
1kmN2483E4607,2,2,6,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z
1kmN2483E4608,1,5,10,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z
1kmN2483E4612,1,2,6,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z
1kmN2483E4615,1,4,8,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z
1kmN2483E4616,6,17,37,226,4,222,72,111,0,0,1741,28,1713,482,928,0,0
1kmN2483E4617,3,3,8,41,5,36,0,19,0,2,347,37,310,0,223,0,8
1kmN2483E4619,1,2,4,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z
1kmN2483E4624,1,2,4,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z
1kmN2483E4629,1,4,8,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z
1kmN2483E4632,1,1,3,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z
1kmN2483E4633,1,3,6,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z
1kmN2483E4637,1,3,6,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z
1kmN2483E4659,5,5,18,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z
1kmN2483E4660,15,26,67,731,33,698,15,238,79,10,5069,85,4984,111,2490,322,38
1kmN2483E4661,26,52,146,3552,461,3091,188,444,880,61,11301,968,10333,423,2302,2129,136
1kmN2483E4662,2,3,6,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z
1kmN2483E4664,1,2,4,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z
1kmN2483E4667,1,1,2,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z
1kmN2483E4669,1,2,5,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z
1kmN2483E4670,1,1,4,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z
1kmN2483E4671,2,6,12,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z
1kmN2483E4672,2,3,8,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z
1kmN2483E4673,3,27,78,1561,1082,479,28,78,101,40,3466,2288,1178,62,381,155,64
1kmN2483E4691,4,9,26,630,175,455,13,118,23,5,1685,527,1158,28,384,35,7
1kmN2483E4692,1,1,4,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z
1kmN2483E4693,6,11,27,346,251,95,5,2,15,5,733,496,237,5,4,15,7
1kmN2483E4702,1,2,4,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z
1kmN2483E4722,2,3,10,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z
1kmN2483E4789,16,168,279,17356,9627,7729,98,115,141,928,49698,36577,13121,249,448,399,2473
1kmN2483E4950,2,2,5,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z
1kmN2484E4607,16,36,80,1394,369,1025,180,140,332,49,3526,653,2873,358,726,695,86
1kmN2484E4609,7,10,33,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z
1kmN2484E4610,2,7,34,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z
1kmN2484E4624,4,8,20,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z
1kmN2484E4628,4,5,10,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z
1kmN2484E4633,2,3,6,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z
1kmN2484E4636,2,2,6,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z
1kmN2484E4637,5,7,18,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z
1kmN2484E4638,18,29,65,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z
1kmN2484E4640,2,3,8,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z
1kmN2484E4658,1,2,4,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z
1kmN2484E4664,3,7,18,143,0,143,16,58,10,0,1446,0,1446,174,671,74,0
1kmN2484E4665,5,9,25,359,106,253,28,47,56,15,1302,278,1024,104,340,156,19
1kmN2484E4666,1,1,3,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z
1kmN2484E4671,2,4,9,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z
1kmN2484E4672,7,14,35,267,20,247,16,86,48,1,1193,41,1152,49,528,145,2
1kmN2484E4673,3,7,17,549,167,382,39,66,208,4,1577,548,1029,93,235,480,5
1kmN2484E4686,1,2,4,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z
1kmN2484E4687,1,1,2,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z
