x,y,TOTAL_ESTA,ARRIVALS_T,ARRIVALS_D,ARRIVALS_F,ARRIVALS_G,ARRIVALS_S,ARRIVALS_I,ARRIVALS_A,NIGHTS_TOT,NIGHTS_DOM,NIGHTS_FOR,NIGHTS_Ger,NIGHTS_Slo,NIGHTS_Ita,NIGHTS_Aus
4765000,2538000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4765000,2547000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4765000,2563000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4765000,2565000,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4765000,2567000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4765000,2568000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4766000,2324000,13,1245,103,1142,125,166,17,48,10643,791,9852,1444,1354,185,411
4766000,2325000,169,14334,1144,13190,3439,1314,426,1579,110862,8339,102523,30732,9935,2863,12471
4766000,2347000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4766000,2356000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4766000,2392000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4766000,2434000,73,136728,5280,131448,7460,972,7064,3795,175400,7660,167740,12722,1091,10003,6088
4766000,2441000,6,1022,27,995,87,14,58,32,1893,44,1849,196,22,135,72
4766000,2442000,8,1957,38,1919,151,13,146,58,3668,57,3611,326,13,302,109
4766000,2443000,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4766000,2444000,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4766000,2445000,39,48188,1343,46845,9534,271,3872,1876,82656,1724,80932,18409,421,6763,3262
4766000,2446000,3,1577,52,1525,92,4,203,21,2459,101,2358,190,4,331,27
4766000,2447000,6,2199,52,2147,244,21,237,39,3702,88,3614,492,29,411,54
4766000,2448000,17,4673,146,4527,446,15,358,136,8118,295,7823,965,18,656,272
4766000,2449000,4,896,29,867,92,0,77,21,1546,62,1484,170,0,154,43
4766000,2450000,12,7534,312,7222,556,46,631,175,11472,589,10883,1020,71,982,265
4766000,2451000,4,1284,38,1246,151,12,135,34,2407,55,2352,346,20,275,82
4766000,2452000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4766000,2453000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4766000,2535000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4766000,2567000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4767000,2324000,22,1034,216,818,118,97,0,52,8136,1525,6611,1126,802,0,364
4767000,2339000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4767000,2352000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4767000,2356000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4767000,2411000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4767000,2433000,26,8145,88,8057,896,36,862,346,13033,130,12903,1589,46,1428,643
4767000,2442000,12,2050,13,2037,194,21,255,45,3703,23,3680,497,31,418,95
4767000,2443000,8,998,37,961,99,0,115,16,1903,197,1706,199,0,177,33
4767000,2444000,11,5725,109,5616,745,30,482,316,8842,157,8685,1238,43,825,570
4767000,2445000,15,5854,74,5780,575,23,655,186,10384,107,10277,1124,38,1181,336
4767000,2447000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4767000,2448000,3,772,84,688,59,6,37,12,1490,172,1318,162,7,56,31
4767000,2449000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4767000,2485000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4767000,2534000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4767000,2539000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4767000,2566000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4767000,2568000,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4767000,2576000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4768000,2351000,3,78,2,76,6,0,6,0,379,10,369,66,0,24,0
4768000,2352000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4768000,2353000,3,91,0,91,47,13,0,9,830,0,830,535,81,0,62
4768000,2354000,6,163,2,161,85,1,0,6,1484,8,1476,926,11,0,38
4768000,2355000,4,85,19,66,20,12,0,0,550,127,423,102,84,0,0
4768000,2402000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4768000,2431000,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4768000,2432000,6,2656,51,2605,257,18,272,53,3911,56,3855,413,21,420,92
4768000,2433000,6,2481,67,2414,251,41,264,70,3917,98,3819,466,57,406,143
4768000,2442000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4768000,2443000,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4768000,2444000,8,2076,85,1991,144,32,179,48,3557,138,3419,378,65,318,60
4768000,2526000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4768000,2567000,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4769000,2352000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4769000,2354000,48,1627,267,1360,547,130,17,98,13985,2062,11923,5672,1090,123,719
4769000,2357000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4769000,2358000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4769000,2428000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4769000,2429000,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4769000,2430000,4,1400,17,1383,193,3,153,68,2332,20,2312,390,3,279,132
4769000,2440000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4769000,2441000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4769000,2443000,7,1793,16,1777,148,1,174,46,2726,24,2702,241,1,287,72
4769000,2450000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4769000,2459000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4769000,2523000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4769000,2537000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4769000,2545000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4769000,2568000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4770000,2317000,15,1070,177,893,134,173,62,96,7853,1162,6691,1257,1401,526,732
4770000,2318000,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4770000,2331000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4770000,2339000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4770000,2340000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4770000,2351000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4770000,2352000,44,1670,435,1235,371,211,15,86,11961,2770,9191,3136,1618,156,566
4770000,2355000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4770000,2423000,15,8576,217,8359,675,35,1036,138,12942,350,12592,1213,39,1668,240
4770000,2428000,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4770000,2443000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4770000,2445000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4770000,2446000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4770000,2451000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4770000,2535000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4770000,2537000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4771000,2316000,5,300,22,278,30,28,22,23,2713,230,2483,314,216,301,174
4771000,2317000,497,35814,7413,28401,4494,6445,1939,2591,270596,47583,223013,42529,52978,13589,19697
4771000,2318000,39,2761,321,2440,323,761,222,312,18211,2015,16196,2899,5782,1677,1754
4771000,2341000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4771000,2352000,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4771000,2354000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4771000,2355000,148,6303,673,5630,1524,1287,62,305,48554,4129,44425,15054,10144,380,2081
4771000,2358000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4771000,2411000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4771000,2422000,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4771000,2423000,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4771000,2424000,29,7031,104,6927,547,35,904,185,12673,203,12470,1124,50,1559,327
4771000,2437000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4771000,2532000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4771000,2537000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4771000,2538000,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4771000,2545000,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4771000,2569000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4771000,2570000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4771000,2582000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4772000,2317000,22,774,104,670,137,171,75,67,7520,858,6662,1597,1480,793,677
4772000,2318000,170,16178,1071,15107,4839,2303,1438,1651,142024,8564,133460,52534,18262,9852,15412
4772000,2335000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4772000,2338000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4772000,2352000,23,1076,83,993,93,128,11,40,8416,620,7796,859,1039,83,257
4772000,2353000,62,2091,416,1675,324,224,34,81,15366,2775,12591,3194,1587,205,606
4772000,2358000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4772000,2378000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4772000,2421000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4772000,2422000,11,5406,241,5165,310,124,359,142,7392,349,7043,496,142,573,246
4772000,2435000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4772000,2436000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4772000,2439000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4772000,2556000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4772000,2570000,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4773000,2314000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4773000,2317000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4773000,2320000,5,782,20,762,248,45,44,42,4893,148,4745,1888,190,218,260
4773000,2358000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4773000,2381000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4773000,2420000,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4773000,2421000,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4773000,2423000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4773000,2436000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4773000,2438000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4773000,2439000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4773000,2535000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4773000,2537000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4773000,2561000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4773000,2565000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4773000,2573000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4773000,2580000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4774000,2313000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4774000,2314000,3,101,48,53,11,7,8,4,965,395,570,152,77,96,60
4774000,2315000,4,17493,1598,15895,4167,3818,930,1447,143018,9511,133507,44312,29411,6730,12407
4774000,2316000,26,1481,158,1323,304,67,56,188,11267,1309,9958,3569,520,267,1731
4774000,2328000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4774000,2381000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4774000,2419000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4774000,2516000,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4774000,2544000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4774000,2566000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4774000,2578000,5,1062,254,808,77,20,11,18,1770,790,980,86,24,15,22
4774000,2579000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4775000,2313000,12,530,63,467,113,71,24,30,4411,467,3944,1134,609,173,251
4775000,2314000,153,6752,865,5887,993,801,442,507,55582,6592,48990,10462,5886,3993,4549
4775000,2315000,62,2132,274,1858,137,86,112,57,13803,1838,11965,1452,584,772,327
4775000,2316000,202,19671,2053,17618,3157,1474,812,1355,126457,12713,113744,29267,10769,4919,10367
4775000,2319000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4775000,2360000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4775000,2362000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4775000,2541000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4775000,2563000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4775000,2573000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4775000,2576000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4776000,2314000,36,2227,226,2001,533,351,173,270,21601,1985,19616,6542,2923,2067,2648
4776000,2315000,21,1296,80,1216,212,126,70,140,9618,481,9137,2493,941,631,1054
4776000,2316000,55,2201,241,1960,141,62,78,102,14897,1738,13159,1363,450,562,876
4776000,2318000,30,9255,1242,8013,654,3258,176,477,52720,8344,44376,4568,21492,734,2726
4776000,2319000,14,1127,74,1053,197,114,12,158,9239,410,8829,2362,1490,19,1036
4776000,2326000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4776000,2330000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4776000,2342000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4776000,2345000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4776000,2377000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4776000,2416000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4776000,2446000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4776000,2526000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4776000,2556000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4776000,2579000,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4776000,2584000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4776000,2591000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4777000,2300000,25,754,191,563,63,273,32,53,6625,1474,5151,799,2578,191,477
4777000,2317000,4,117,2,115,24,8,0,18,1027,6,1021,309,97,0,124
4777000,2318000,266,14309,4096,10213,1625,2606,154,725,113005,30873,82132,16680,20828,1179,5654
4777000,2324000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4777000,2330000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4777000,2341000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4777000,2539000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4777000,2540000,3,278,88,190,18,4,6,10,511,159,352,35,6,10,12
4777000,2541000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4777000,2568000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4777000,2569000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4777000,2571000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4777000,2583000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4778000,2300000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4778000,2315000,5,101,7,94,56,0,0,12,798,44,754,477,0,0,90
4778000,2317000,9,552,62,490,89,92,1,39,5046,501,4545,1066,745,10,427
4778000,2318000,61,2711,714,1997,417,369,40,57,20528,5139,15389,4389,2956,170,368
4778000,2323000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4778000,2324000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4778000,2328000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4778000,2336000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4778000,2515000,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4778000,2534000,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4778000,2538000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4778000,2540000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4778000,2543000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4778000,2564000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4778000,2570000,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4779000,2300000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4779000,2315000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4779000,2327000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4779000,2328000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4779000,2337000,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4779000,2359000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4779000,2397000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4779000,2524000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4779000,2536000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4779000,2538000,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4779000,2539000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4779000,2540000,4,2374,544,1830,94,57,550,80,3314,739,2575,198,70,641,183
4779000,2541000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4779000,2557000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4779000,2560000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4779000,2568000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4779000,2571000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4779000,2589000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4780000,2329000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4780000,2538000,6,448,208,240,14,28,5,6,1272,418,854,30,44,13,26
4780000,2539000,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4780000,2558000,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4781000,2326000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4781000,2374000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4781000,2531000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4781000,2537000,5,315,101,214,16,18,5,22,1678,867,811,56,36,18,51
4781000,2538000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4781000,2540000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4781000,2541000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4781000,2542000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4781000,2543000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4781000,2544000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4781000,2558000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4781000,2581000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4782000,2304000,38,1150,195,955,114,233,106,126,8994,1410,7584,1048,1804,841,1000
4782000,2313000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4782000,2317000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4782000,2320000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4782000,2360000,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4782000,2415000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4782000,2481000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4782000,2532000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4782000,2535000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4782000,2537000,6,779,192,587,78,37,14,25,1866,391,1475,211,70,49,43
4782000,2538000,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4782000,2539000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4782000,2540000,6,97,40,57,0,4,2,0,1140,463,677,2,8,9,4
4782000,2541000,4,1366,582,784,62,22,47,22,3327,1670,1657,138,39,101,41
4782000,2542000,5,55,0,55,0,0,0,1,283,0,283,0,0,0,3
4782000,2543000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4782000,2544000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4782000,2550000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4782000,2565000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4783000,2312000,23,952,89,863,133,47,15,23,7716,731,6985,1362,351,100,165
4783000,2313000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4783000,2335000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4783000,2535000,3,289,132,157,2,26,5,12,491,202,289,2,33,26,28
4783000,2536000,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4783000,2537000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4783000,2538000,6,1299,206,1093,66,41,55,20,2824,466,2358,159,61,110,43
4783000,2539000,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4783000,2540000,26,2295,752,1543,85,60,122,50,6379,2074,4305,297,115,359,134
4783000,2541000,4,180,64,116,6,2,9,2,307,128,179,9,2,13,4
4783000,2550000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4783000,2558000,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4783000,2561000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4783000,2573000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4784000,2311000,366,21191,2908,18283,2467,1448,437,1606,162113,18958,143155,23729,11066,3189,10548
4784000,2312000,17,798,167,631,93,33,20,26,5584,1024,4560,704,238,150,147
4784000,2322000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4784000,2394000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4784000,2536000,5,1431,692,739,54,106,19,19,2716,1215,1501,130,226,34,55
4784000,2537000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4784000,2538000,6,4144,1594,2550,159,212,135,70,7355,2590,4765,261,382,276,120
4784000,2539000,4,282,57,225,16,3,19,5,574,97,477,52,12,59,12
4784000,2540000,45,9304,871,8433,542,186,336,167,21818,1784,20034,1389,355,1027,396
4784000,2541000,4,1645,172,1473,124,35,86,68,3067,337,2730,224,44,108,105
4784000,2542000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4784000,2543000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4784000,2544000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4784000,2560000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4784000,2566000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4785000,2311000,59,3337,227,3110,539,326,33,183,25911,1299,24612,5395,2312,187,1237
4785000,2312000,59,3617,303,3314,544,269,43,242,27799,1729,26070,5496,1902,370,1640
4785000,2315000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4785000,2316000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4785000,2325000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4785000,2327000,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4785000,2536000,9,1010,385,625,29,80,29,22,1560,594,966,38,117,32,26
4785000,2537000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4785000,2538000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4785000,2539000,5,250,58,192,11,10,9,4,883,136,747,25,10,47,10
4785000,2540000,43,10385,879,9506,582,170,396,312,22350,1872,20478,1199,284,783,543
4785000,2541000,1503,953374,138450,814924,47718,19592,47320,25855,1698520,244319,1454201,90521,31481,92143,42471
4785000,2542000,14,749,199,550,34,42,64,12,2963,546,2417,102,96,168,26
4785000,2543000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4785000,2545000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4786000,2311000,54,4650,426,4224,554,492,81,217,31632,2889,28743,4304,3137,513,1519
4786000,2312000,176,9125,1813,7312,1023,833,213,548,59488,10118,49370,8931,4524,1300,3315
4786000,2313000,44,1767,421,1346,218,112,28,64,13044,3188,9856,1945,766,218,414
4786000,2320000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4786000,2361000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4786000,2382000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4786000,2497000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4786000,2538000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4786000,2539000,21,2481,668,1813,124,52,72,55,7259,1618,5641,342,115,169,217
4786000,2540000,25,1932,444,1488,85,43,144,40,4767,938,3829,213,60,361,75
4786000,2541000,7,1009,95,914,112,31,79,64,2023,316,1707,191,57,160,95
4786000,2542000,9,887,283,604,65,21,31,10,2558,673,1885,171,34,72,32
4786000,2543000,3,143,64,79,5,4,11,3,1157,230,927,85,12,19,9
4786000,2544000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4786000,2545000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4786000,2546000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4786000,2558000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4786000,2560000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4786000,2587000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4787000,2309000,35,830,169,661,58,127,52,93,7316,1542,5774,540,957,610,820
4787000,2311000,3,375,19,356,24,44,4,24,2149,93,2056,159,308,14,124
4787000,2312000,1027,163710,32463,131247,15117,11574,3286,9838,817436,118187,699249,105728,63047,13888,50005
4787000,2313000,8,210,7,203,69,6,3,13,1673,53,1620,604,48,18,77
4787000,2328000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4787000,2523000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4787000,2531000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4787000,2533000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4787000,2536000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4787000,2537000,3,62,37,25,0,3,6,1,272,113,159,0,6,20,3
4787000,2538000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4787000,2539000,13,13273,3417,9856,659,456,411,593,22335,5465,16870,1090,679,675,872
4787000,2540000,4,325,49,276,18,3,9,6,665,133,532,39,3,17,13
4787000,2541000,10,269,130,139,19,6,13,3,1860,664,1196,74,12,43,14
4787000,2542000,8,403,186,217,12,9,41,8,2018,1028,990,65,21,269,14
4787000,2543000,3,319,133,186,9,5,25,18,710,369,341,10,12,57,28
4787000,2544000,3,400,95,305,24,4,17,9,762,150,612,65,4,27,20
4787000,2559000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4787000,2561000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4787000,2585000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4787000,2590000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
