x,y,resolution,ms_pop
3954000,3067000,1000,131
3954000,3068000,1000,103
3954000,3070000,1000,1089
3954000,3073000,1000,339
3954000,3074000,1000,107
3954000,3075000,1000,48
3954000,3076000,1000,188
3954000,3082000,1000,184
3954000,3083000,1000,109
3954000,3084000,1000,14
3954000,3085000,1000,168
3954000,3086000,1000,133
3954000,3087000,1000,52
3954000,3092000,1000,18
3954000,3093000,1000,317
3954000,3096000,1000,179
3954000,3097000,1000,1042
3954000,3098000,1000,106
3954000,3103000,1000,190
3954000,3106000,1000,47
3954000,3109000,1000,67
3954000,3119000,1000,33
3954000,3120000,1000,17
3954000,3121000,1000,44
3954000,3122000,1000,64
3954000,3123000,1000,111
3954000,3124000,1000,64
3954000,3125000,1000,76
3954000,3126000,1000,1022
3954000,3128000,1000,754
3954000,3129000,1000,236
3954000,3130000,1000,735
3954000,3131000,1000,141
3954000,3132000,1000,10
3954000,3133000,1000,70
3954000,3136000,1000,187
3954000,3137000,1000,58
3954000,3139000,1000,8
3954000,3142000,1000,9
3954000,3147000,1000,83
3954000,3148000,1000,88
3954000,3149000,1000,76
3954000,3150000,1000,60
3954000,3151000,1000,36
3954000,3152000,1000,15
3954000,3153000,1000,5
3954000,3154000,1000,54
3954000,3155000,1000,73
3954000,3156000,1000,30
3954000,3157000,1000,32
3954000,3158000,1000,53
3954000,3159000,1000,5
3954000,3160000,1000,124
3954000,3162000,1000,104
3954000,3163000,1000,24
3955000,2985000,1000,10
3955000,2988000,1000,7
3955000,2990000,1000,11
3955000,2993000,1000,4
3955000,2999000,1000,92
3955000,3000000,1000,13
3955000,3010000,1000,358
3955000,3011000,1000,326
3955000,3012000,1000,6
3955000,3013000,1000,236
3955000,3014000,1000,115
3955000,3018000,1000,277
3955000,3019000,1000,156
3955000,3023000,1000,14
3955000,3027000,1000,5
3955000,3028000,1000,6
3955000,3029000,1000,10
3955000,3030000,1000,8
3955000,3031000,1000,32
3955000,3032000,1000,9
3955000,3034000,1000,20
3955000,3035000,1000,16
3955000,3037000,1000,66
3955000,3038000,1000,472
3955000,3039000,1000,402
3955000,3041000,1000,243
3955000,3044000,1000,77
3955000,3055000,1000,366
3955000,3059000,1000,198
3955000,3060000,1000,117
3955000,3062000,1000,11
3955000,3063000,1000,283
3955000,3064000,1000,195
3955000,3066000,1000,214
3955000,3067000,1000,518
3955000,3068000,1000,11
3955000,3069000,1000,125
3955000,3070000,1000,319
3955000,3071000,1000,12
3955000,3073000,1000,76
3955000,3075000,1000,58
3955000,3077000,1000,182
3955000,3079000,1000,42
3955000,3080000,1000,164
3955000,3081000,1000,186
3955000,3082000,1000,53
3955000,3083000,1000,310
3955000,3084000,1000,17
3955000,3085000,1000,133
3955000,3086000,1000,11
3955000,3089000,1000,26
3955000,3090000,1000,4
3955000,3091000,1000,461
3955000,3092000,1000,135
3955000,3093000,1000,6
3955000,3094000,1000,34
3955000,3095000,1000,104
3955000,3096000,1000,33
3955000,3097000,1000,287
3955000,3099000,1000,176
3955000,3100000,1000,114
3955000,3101000,1000,18
3955000,3102000,1000,47
3955000,3103000,1000,321
3955000,3104000,1000,30
3955000,3105000,1000,65
3955000,3106000,1000,59
3955000,3107000,1000,492
3955000,3108000,1000,263
3955000,3109000,1000,4
3955000,3118000,1000,30
3955000,3119000,1000,910
3955000,3122000,1000,81
3955000,3123000,1000,199
3955000,3124000,1000,84
3955000,3125000,1000,40
3955000,3128000,1000,216
3955000,3129000,1000,35
3955000,3131000,1000,176
3955000,3133000,1000,261
3955000,3136000,1000,138
3955000,3137000,1000,57
3955000,3139000,1000,4
3955000,3140000,1000,7
3955000,3143000,1000,10
3955000,3144000,1000,24
3955000,3146000,1000,417
3955000,3147000,1000,27
3955000,3148000,1000,158
3955000,3151000,1000,266
3955000,3152000,1000,73
3955000,3153000,1000,26
3955000,3154000,1000,43
3955000,3156000,1000,54
3955000,3157000,1000,43
3955000,3158000,1000,37
3955000,3159000,1000,44
3955000,3160000,1000,218
3955000,3162000,1000,197
3955000,3164000,1000,66
3955000,3165000,1000,6
3956000,2984000,1000,92
3956000,2985000,1000,115
3956000,2986000,1000,6
3956000,2987000,1000,6
3956000,2988000,1000,79
3956000,2989000,1000,17
3956000,2990000,1000,198
3956000,2991000,1000,7
3956000,2995000,1000,29
3956000,2997000,1000,8
3956000,2999000,1000,11
3956000,3000000,1000,125
3956000,3003000,1000,12
3956000,3004000,1000,14
3956000,3010000,1000,92
3956000,3011000,1000,527
3956000,3013000,1000,51
3956000,3014000,1000,19
3956000,3018000,1000,247
3956000,3019000,1000,143
3956000,3021000,1000,35
3956000,3022000,1000,440
3956000,3023000,1000,124
3956000,3025000,1000,81
3956000,3026000,1000,93
3956000,3027000,1000,4
3956000,3028000,1000,36
3956000,3029000,1000,96
3956000,3030000,1000,10
3956000,3033000,1000,22
3956000,3037000,1000,223
3956000,3038000,1000,476
3956000,3041000,1000,365
3956000,3054000,1000,75
3956000,3057000,1000,120
3956000,3059000,1000,136
3956000,3061000,1000,82
3956000,3062000,1000,140
3956000,3064000,1000,109
3956000,3065000,1000,13
3956000,3066000,1000,132
3956000,3067000,1000,67
3956000,3069000,1000,67
3956000,3070000,1000,35
3956000,3072000,1000,9
3956000,3073000,1000,11
3956000,3074000,1000,17
3956000,3077000,1000,120
3956000,3078000,1000,112
3956000,3079000,1000,181
3956000,3080000,1000,81
3956000,3081000,1000,319
3956000,3082000,1000,255
3956000,3083000,1000,40
3956000,3085000,1000,9
3956000,3087000,1000,215
3956000,3088000,1000,241
3956000,3089000,1000,78
3956000,3091000,1000,40
3956000,3092000,1000,42
3956000,3093000,1000,113
3956000,3095000,1000,56
3956000,3096000,1000,146
3956000,3097000,1000,58
3956000,3098000,1000,128
3956000,3099000,1000,486
3956000,3100000,1000,298
3956000,3102000,1000,221
3956000,3104000,1000,38
3956000,3105000,1000,224
3956000,3107000,1000,416
3956000,3109000,1000,51
3956000,3116000,1000,352
3956000,3118000,1000,34
3956000,3122000,1000,438
3956000,3124000,1000,332
3956000,3125000,1000,46
3956000,3126000,1000,51
3956000,3128000,1000,134
3956000,3129000,1000,37
3956000,3130000,1000,87
3956000,3131000,1000,291
3956000,3132000,1000,36
3956000,3133000,1000,272
3956000,3135000,1000,114
3956000,3136000,1000,190
3956000,3137000,1000,70
3956000,3138000,1000,4
3956000,3139000,1000,31
3956000,3140000,1000,136
3956000,3141000,1000,79
3956000,3142000,1000,9
3956000,3143000,1000,30
3956000,3144000,1000,156
3956000,3145000,1000,54
3956000,3146000,1000,24
3956000,3147000,1000,233
3956000,3148000,1000,117
3956000,3149000,1000,960
3956000,3152000,1000,213
3956000,3153000,1000,37
3956000,3157000,1000,1478
3956000,3158000,1000,1644
3956000,3159000,1000,312
3956000,3160000,1000,166
3956000,3161000,1000,76
3956000,3163000,1000,44
3956000,3164000,1000,11
3956000,3165000,1000,45
3957000,2983000,1000,4
3957000,2984000,1000,17
3957000,2985000,1000,35
3957000,2986000,1000,10
3957000,2988000,1000,10
3957000,2995000,1000,212
3957000,2996000,1000,36
3957000,2997000,1000,155
3957000,2998000,1000,176
3957000,2999000,1000,15
3957000,3000000,1000,9
3957000,3003000,1000,306
3957000,3004000,1000,107
3957000,3011000,1000,130
3957000,3013000,1000,6
3957000,3016000,1000,391
3957000,3017000,1000,33
3957000,3018000,1000,12
3957000,3019000,1000,26
3957000,3020000,1000,17
3957000,3021000,1000,12
3957000,3022000,1000,121
3957000,3023000,1000,75
3957000,3024000,1000,22
3957000,3025000,1000,106
3957000,3027000,1000,12
3957000,3028000,1000,398
3957000,3029000,1000,368
3957000,3031000,1000,43
3957000,3032000,1000,112
3957000,3034000,1000,95
3957000,3036000,1000,135
3957000,3037000,1000,60
3957000,3039000,1000,187
3957000,3040000,1000,14
3957000,3041000,1000,139
3957000,3042000,1000,177
3957000,3043000,1000,208
3957000,3044000,1000,121
3957000,3048000,1000,186
3957000,3055000,1000,1024
3957000,3057000,1000,299
3957000,3058000,1000,103
3957000,3060000,1000,48
3957000,3061000,1000,243
3957000,3062000,1000,310
3957000,3063000,1000,115
3957000,3064000,1000,144
3957000,3065000,1000,15
3957000,3066000,1000,101
3957000,3069000,1000,16
3957000,3072000,1000,200
3957000,3073000,1000,115
3957000,3075000,1000,165
3957000,3076000,1000,207
3957000,3077000,1000,225
3957000,3078000,1000,131
3957000,3079000,1000,141
3957000,3080000,1000,76
3957000,3081000,1000,249
3957000,3082000,1000,223
3957000,3083000,1000,177
3957000,3086000,1000,5
3957000,3087000,1000,311
3957000,3088000,1000,262
3957000,3089000,1000,62
3957000,3090000,1000,349
3957000,3091000,1000,31
3957000,3094000,1000,818
3957000,3097000,1000,248
3957000,3102000,1000,257
3957000,3103000,1000,192
3957000,3104000,1000,284
3957000,3105000,1000,439
3957000,3107000,1000,67
3957000,3108000,1000,124
3957000,3110000,1000,179
3957000,3111000,1000,291
3957000,3112000,1000,303
3957000,3113000,1000,167
3957000,3114000,1000,404
3957000,3116000,1000,899
3957000,3117000,1000,168
3957000,3118000,1000,97
3957000,3121000,1000,34
3957000,3122000,1000,292
3957000,3124000,1000,107
3957000,3125000,1000,36
3957000,3126000,1000,38
3957000,3127000,1000,53
3957000,3128000,1000,111
3957000,3129000,1000,34
3957000,3130000,1000,107
3957000,3131000,1000,26
3957000,3132000,1000,18
3957000,3133000,1000,32
3957000,3134000,1000,160
3957000,3135000,1000,20
3957000,3136000,1000,58
3957000,3137000,1000,13
3957000,3139000,1000,23
3957000,3142000,1000,133
3957000,3143000,1000,82
3957000,3147000,1000,526
3957000,3150000,1000,125
3957000,3151000,1000,112
3957000,3152000,1000,19
3957000,3153000,1000,132
3957000,3154000,1000,63
3957000,3155000,1000,431
3957000,3157000,1000,741
3957000,3158000,1000,1196
3957000,3159000,1000,114
3957000,3160000,1000,60
3957000,3161000,1000,24
3957000,3163000,1000,53
3957000,3164000,1000,80
3957000,3165000,1000,154
3957000,3166000,1000,105
3957000,3167000,1000,6
3958000,2983000,1000,48
3958000,2984000,1000,137
3958000,2985000,1000,6
3958000,2990000,1000,7
3958000,2994000,1000,11
3958000,2995000,1000,22
3958000,2997000,1000,582
3958000,2998000,1000,173
3958000,3003000,1000,34
3958000,3004000,1000,27
3958000,3005000,1000,8
3958000,3009000,1000,41
3958000,3010000,1000,209
3958000,3011000,1000,13
3958000,3013000,1000,16
3958000,3016000,1000,36
3958000,3017000,1000,131
3958000,3018000,1000,47
3958000,3019000,1000,19
3958000,3024000,1000,10
3958000,3025000,1000,31
3958000,3026000,1000,527
3958000,3027000,1000,544
3958000,3028000,1000,1647
3958000,3029000,1000,1600
3958000,3030000,1000,390
3958000,3033000,1000,9
3958000,3036000,1000,39
3958000,3037000,1000,467
3958000,3038000,1000,20
3958000,3040000,1000,11
3958000,3041000,1000,134
3958000,3043000,1000,249
3958000,3045000,1000,6
3958000,3048000,1000,323
3958000,3053000,1000,670
3958000,3056000,1000,124
3958000,3057000,1000,229
3958000,3059000,1000,11
3958000,3060000,1000,155
3958000,3061000,1000,50
3958000,3062000,1000,19
3958000,3063000,1000,64
3958000,3064000,1000,6
3958000,3065000,1000,209
3958000,3066000,1000,331
3958000,3067000,1000,81
3958000,3068000,1000,19
3958000,3069000,1000,103
3958000,3070000,1000,299
3958000,3071000,1000,267
3958000,3073000,1000,299
3958000,3074000,1000,169
3958000,3075000,1000,156
3958000,3076000,1000,5
3958000,3079000,1000,208
3958000,3081000,1000,111
3958000,3082000,1000,9
3958000,3084000,1000,17
3958000,3085000,1000,17
3958000,3090000,1000,74
3958000,3092000,1000,23
3958000,3094000,1000,654
3958000,3095000,1000,42
3958000,3099000,1000,121
3958000,3102000,1000,90
3958000,3103000,1000,20
3958000,3104000,1000,46
3958000,3105000,1000,483
3958000,3107000,1000,237
3958000,3108000,1000,423
3958000,3116000,1000,182
3958000,3117000,1000,391
3958000,3118000,1000,532
3958000,3120000,1000,45
3958000,3121000,1000,157
3958000,3122000,1000,39
3958000,3123000,1000,24
3958000,3124000,1000,746
3958000,3125000,1000,667
3958000,3126000,1000,5
3958000,3127000,1000,26
3958000,3128000,1000,245
3958000,3129000,1000,484
3958000,3132000,1000,21
3958000,3133000,1000,27
3958000,3134000,1000,89
3958000,3135000,1000,95
3958000,3136000,1000,68
3958000,3137000,1000,108
3958000,3138000,1000,177
3958000,3139000,1000,52
3958000,3140000,1000,414
3958000,3142000,1000,151
3958000,3143000,1000,33
3958000,3144000,1000,33
3958000,3145000,1000,186
3958000,3146000,1000,257
3958000,3147000,1000,114
3958000,3149000,1000,119
3958000,3150000,1000,123
3958000,3151000,1000,16
3958000,3152000,1000,22
3958000,3154000,1000,26
3958000,3155000,1000,73
3958000,3156000,1000,205
3958000,3157000,1000,10
3958000,3159000,1000,20
3958000,3160000,1000,62
3958000,3161000,1000,118
3958000,3162000,1000,6
3958000,3163000,1000,8
3958000,3164000,1000,70
3958000,3165000,1000,58
3958000,3166000,1000,191
3959000,2981000,1000,86
3959000,2983000,1000,74
3959000,2986000,1000,53
3959000,2988000,1000,88
3959000,2989000,1000,64
3959000,2994000,1000,13
3959000,2995000,1000,258
3959000,2997000,1000,15
3959000,2998000,1000,34
3959000,2999000,1000,267
3959000,3000000,1000,51
3959000,3001000,1000,35
3959000,3010000,1000,10
3959000,3011000,1000,13
3959000,3012000,1000,145
3959000,3013000,1000,127
3959000,3014000,1000,54
3959000,3017000,1000,138
3959000,3025000,1000,14
3959000,3026000,1000,136
3959000,3028000,1000,490
3959000,3030000,1000,148
3959000,3035000,1000,290
3959000,3036000,1000,37
3959000,3037000,1000,52
3959000,3038000,1000,5
3959000,3039000,1000,199
3959000,3041000,1000,29
3959000,3042000,1000,71
3959000,3043000,1000,107
3959000,3045000,1000,35
3959000,3048000,1000,491
3959000,3053000,1000,6
3959000,3054000,1000,105
3959000,3056000,1000,74
3959000,3058000,1000,164
3959000,3059000,1000,126
3959000,3063000,1000,349
3959000,3064000,1000,295
3959000,3067000,1000,421
3959000,3068000,1000,118
3959000,3069000,1000,7
3959000,3071000,1000,104
3959000,3072000,1000,287
3959000,3073000,1000,16
3959000,3074000,1000,37
3959000,3076000,1000,150
3959000,3077000,1000,62
3959000,3078000,1000,146
3959000,3079000,1000,97
3959000,3081000,1000,617
3959000,3082000,1000,309
3959000,3083000,1000,183
3959000,3084000,1000,136
3959000,3085000,1000,154
3959000,3086000,1000,224
3959000,3089000,1000,285
3959000,3092000,1000,666
3959000,3093000,1000,627
3959000,3094000,1000,173
3959000,3095000,1000,263
3959000,3096000,1000,137
3959000,3097000,1000,40
3959000,3099000,1000,55
3959000,3101000,1000,108
3959000,3102000,1000,159
3959000,3103000,1000,137
3959000,3104000,1000,206
3959000,3105000,1000,50
3959000,3106000,1000,119
3959000,3107000,1000,142
3959000,3109000,1000,233
3959000,3115000,1000,264
3959000,3116000,1000,51
3959000,3118000,1000,918
3959000,3122000,1000,38
3959000,3123000,1000,15
3959000,3124000,1000,425
3959000,3128000,1000,66
3959000,3134000,1000,74
3959000,3135000,1000,78
3959000,3136000,1000,199
3959000,3140000,1000,65
3959000,3141000,1000,35
3959000,3143000,1000,25
3959000,3145000,1000,17
3959000,3146000,1000,23
3959000,3148000,1000,53
3959000,3149000,1000,25
3959000,3150000,1000,269
3959000,3152000,1000,29
3959000,3153000,1000,53
3959000,3156000,1000,494
3959000,3159000,1000,29
3959000,3160000,1000,23
3959000,3161000,1000,131
3959000,3162000,1000,55
3959000,3163000,1000,311
3959000,3165000,1000,192
3959000,3166000,1000,29
3959000,3167000,1000,24
3960000,2980000,1000,4
3960000,2981000,1000,38
3960000,2982000,1000,19
3960000,2988000,1000,26
3960000,2989000,1000,26
3960000,2990000,1000,69
3960000,2991000,1000,20
3960000,2997000,1000,6
3960000,2998000,1000,15
3960000,2999000,1000,14
3960000,3001000,1000,287
3960000,3003000,1000,13
3960000,3009000,1000,35
3960000,3010000,1000,78
3960000,3011000,1000,564
3960000,3013000,1000,458
3960000,3014000,1000,81
3960000,3016000,1000,30
3960000,3017000,1000,98
3960000,3021000,1000,51
3960000,3022000,1000,247
3960000,3025000,1000,29
3960000,3026000,1000,198
3960000,3030000,1000,10
3960000,3031000,1000,233
3960000,3034000,1000,196
3960000,3035000,1000,16
3960000,3036000,1000,28
3960000,3037000,1000,153
3960000,3040000,1000,14
3960000,3041000,1000,7
3960000,3045000,1000,216
3960000,3047000,1000,158
3960000,3049000,1000,64
3960000,3051000,1000,260
3960000,3052000,1000,283
3960000,3053000,1000,184
3960000,3054000,1000,71
3960000,3055000,1000,202
3960000,3056000,1000,16
3960000,3057000,1000,287
3960000,3058000,1000,38
3960000,3060000,1000,257
3960000,3061000,1000,657
3960000,3063000,1000,102
3960000,3064000,1000,38
3960000,3067000,1000,222
3960000,3068000,1000,155
3960000,3071000,1000,9
3960000,3072000,1000,166
3960000,3073000,1000,5
3960000,3074000,1000,191
3960000,3075000,1000,22
3960000,3076000,1000,196
3960000,3077000,1000,461
3960000,3078000,1000,61
3960000,3079000,1000,25
3960000,3080000,1000,113
3960000,3081000,1000,39
3960000,3082000,1000,164
3960000,3083000,1000,15
3960000,3085000,1000,259
3960000,3087000,1000,10
3960000,3089000,1000,117
3960000,3090000,1000,338
3960000,3093000,1000,36
3960000,3094000,1000,155
3960000,3096000,1000,155
3960000,3098000,1000,205
3960000,3099000,1000,104
3960000,3100000,1000,871
3960000,3101000,1000,178
3960000,3102000,1000,250
3960000,3103000,1000,4
3960000,3104000,1000,334
3960000,3106000,1000,21
3960000,3107000,1000,117
3960000,3108000,1000,266
3960000,3109000,1000,175
3960000,3113000,1000,56
3960000,3114000,1000,37
3960000,3116000,1000,170
3960000,3117000,1000,96
3960000,3119000,1000,194
3960000,3120000,1000,252
3960000,3122000,1000,210
3960000,3123000,1000,97
3960000,3125000,1000,164
3960000,3128000,1000,158
3960000,3133000,1000,159
3960000,3134000,1000,55
3960000,3135000,1000,31
3960000,3139000,1000,341
3960000,3140000,1000,92
3960000,3141000,1000,13
3960000,3143000,1000,11
3960000,3144000,1000,59
3960000,3145000,1000,90
3960000,3146000,1000,691
3960000,3147000,1000,1005
3960000,3148000,1000,72
3960000,3149000,1000,4
3960000,3150000,1000,180
3960000,3152000,1000,12
3960000,3153000,1000,12
3960000,3154000,1000,34
3960000,3155000,1000,40
3960000,3159000,1000,77
3960000,3160000,1000,26
3960000,3161000,1000,25
3960000,3163000,1000,500
3960000,3165000,1000,42
3960000,3167000,1000,10
3961000,2976000,1000,85
3961000,2977000,1000,397
3961000,2978000,1000,199
3961000,2979000,1000,26
3961000,2980000,1000,12
3961000,2981000,1000,67
3961000,2982000,1000,19
3961000,2984000,1000,41
3961000,2988000,1000,14
3961000,2989000,1000,217
3961000,2997000,1000,18
3961000,2998000,1000,37
3961000,3001000,1000,51
3961000,3002000,1000,12
3961000,3006000,1000,191
3961000,3011000,1000,106
3961000,3013000,1000,28
3961000,3015000,1000,87
3961000,3016000,1000,46
3961000,3017000,1000,24
3961000,3018000,1000,133
3961000,3020000,1000,17
3961000,3022000,1000,16
3961000,3023000,1000,9
3961000,3024000,1000,120
3961000,3025000,1000,46
3961000,3026000,1000,6
3961000,3028000,1000,111
3961000,3029000,1000,197
3961000,3030000,1000,110
3961000,3031000,1000,200
3961000,3032000,1000,182
3961000,3034000,1000,362
3961000,3035000,1000,4
3961000,3036000,1000,6
3961000,3038000,1000,48
3961000,3040000,1000,77
3961000,3041000,1000,7
3961000,3044000,1000,204
3961000,3045000,1000,12
3961000,3048000,1000,287
3961000,3049000,1000,165
3961000,3050000,1000,9
3961000,3051000,1000,43
3961000,3052000,1000,348
3961000,3053000,1000,10
3961000,3054000,1000,119
3961000,3055000,1000,319
3961000,3057000,1000,17
3961000,3059000,1000,245
3961000,3061000,1000,34
3961000,3062000,1000,302
3961000,3063000,1000,22
3961000,3065000,1000,551
3961000,3066000,1000,322
