lat,lng,continent
52.7267,27.4606,EU
48.44442,-2.85416,EU
30.86393,51.4559,AS
54.33333,9.46667,EU
37.3,85.5,AS
-6.9812,111.3354,AS
52.35062,71.88161,AS
37.86804,41.05536,EU
36.28092,-83.5149,NA
64.1,-22.01667,EU
26.88368,-82.29009,NA
16.47635,79.43533,AS
32.35167,120.92056,AS
49.3,0.88333,EU
37.67505,-87.03472,NA
49.87605,6.47987,EU
7.06667,124.65,AS
50.03985,15.56031,EU
40.68278,46.36056,AS
42.31782,-3.06725,EU
-37.79238,144.76994,OC
39.26611,117.93444,AS
51.2167,-102.46766,NA
-14.30472,-43.765,SA
45.94255,12.32014,EU
40.73083,22.91722,EU
52.23333,12.43333,EU
46.65139,16.3525,EU
8.47457,-81.69827,NA
50.56667,7.6,EU
-5.03806,-42.46,SA
-6.86972,-79.12111,SA
8.10992,4.66059,AF
-7.1605,107.9517,AS
41.16824,35.76017,EU
21.21472,-99.54056,NA
48.75998,6.13163,EU
53.74613,8.97813,EU
59.56974,7.98871,EU
46.79507,85.7266,AS
47.85802,8.89784,EU
43.35454,17.32536,EU
8.88051,-79.82795,NA
55.73165,12.36328,EU
-27.46141,153.02311,OC
14.93333,-87.98333,NA
53.83389,-7.07556,EU
49.90595,18.23602,EU
-6.25,38.66667,AF
52.0025,5.45972,EU
45.9052,6.42376,EU
47.9578,7.77652,EU
41.89193,12.51133,EU
22.40788,72.89817,AS
24.24875,115.69851,AS
-25.97408,-54.42806,SA
44.72994,7.57443,EU
32.27174,50.98008,AS
47.31667,23.46667,EU
1.4726,103.878,AS
29.98232,121.44018,AS
-8.3426,124.6294,AS
48.53616,42.50138,EU
44.22368,-70.51339,NA
36.95151,14.52788,EU
52.52437,13.41053,EU
53.83055,20.69112,EU
50.8,7.68333,EU
51.71222,105.86472,EU
50.33333,6.58333,EU
40.9922,110.04341,AS
42.24593,-71.90868,NA
49.66202,20.09734,EU
44.03333,1.1,EU
18.19639,-93.10222,NA
51.06096,2.49338,EU
-24.19436,29.00974,AF
40.63673,-79.1442,NA
47.90357,7.25235,EU
32.63738,120.69115,AS
-4,33.7,AF
38.6557,114.94517,AS
-22.34881,30.04074,AF
11.1975,123.708,AS
46.0046,5.36107,EU
34.60638,37.08745,AS
44.34909,4.76574,EU
25.43531,118.21473,AS
47.48333,12.55,EU
45.59784,11.57234,EU
13.90111,-89.92972,NA
36.57722,3.00917,AF
50.76589,4.3002,EU
19.87417,-97.58083,NA
53.23333,-4.01667,EU
31.95863,35.22714,AS
49.43449,11.02273,EU
46.88333,26.43333,EU
14.67553,-0.46033,AF
38.9069,-3.66345,EU
42.555,21.99222,EU
11.27441,12.00852,AF
-5.9543,106.0711,AS
44.08333,23.45,EU
13.7136,123.2496,AS
48.65871,9.06012,EU
21.24626,104.43281,AS
44.83333,-0.18333,EU
45.12907,7.82934,EU
45.59676,9.01645,EU
47.48821,8.74938,EU
-8.7384,116.2431,AS
45.91843,11.03303,EU
-37.91482,144.75088,OC
46.03333,27.36667,EU
33.17872,-99.17758,NA
43.26645,2.87038,EU
49.31307,2.34401,EU
15.55877,75.35305,AS
42.02563,-0.08659,EU
43.56554,-88.9065,NA
21.01035,-102.17967,NA
48.40602,7.98672,EU
-8.071,113.3245,AS
47.22143,-1.04214,EU
44.36125,25.42528,EU
22.19534,-78.9123,NA
9.45429,170.23674,OC
50.03682,2.27691,EU
50.15595,18.77923,EU
37.1759,128.9889,AS
60.61511,8.29398,EU
39.25,21.18528,EU
53.7969,27.7967,EU
50.48322,3.01584,EU
40.14131,123.87567,AS
-8.3226,121.6877,AS
49.69611,6.48139,EU
40.72005,14.766540000000001,EU
50.03333,6.28333,EU
41.68333,2.38333,EU
32.68611,120.075,AS
34.51871,-83.50073,NA
50.54829,5.30974,EU
50.75,10.86667,EU
14.95472,120.89694,AS
31.10864,111.20574,AS
41.24283,-2.73376,EU
-6.39444,-77.48167,SA
46.04297,6.63145,EU
18.95556,-98.98111,NA
39.01319,16.4163,EU
42.29897,-73.99847,NA
46.1513,10.76777,EU
30.17922,31.2056,AF
8.55,-80.08333,NA
39.3359,-83.02907,NA
50.47993,10.50183,EU
15.31667,-87.16667,NA
49.8,7.61667,EU
44.99929,22.80784,EU
47.4,-0.26667,EU
40.87705,-5.12308,EU
-0.71667,-48.52333,SA
30.66824,51.58796,AS
51.42897,4.30355,EU
50.75,7.83333,EU
60.01667,20.41667,EU
39.0473,-8.70236,EU
44.19911,25.68681,EU
41.86517,-5.41231,EU
28.93859,115.70876,AS
34.37861,119.80306,AS
43.21833,-89.34151,NA
35.73333,140.83333,AS
36.54614,-98.27007,NA
17.21738,120.42442,AS
28.67736,77.52252,AS
12.5356,124.7923,AS
-34.64167,-60.47389,SA
34.93873,-82.22706,NA
-25.15,-57.35,SA
-7.70361,110.53611,AS
45.33815,20.49895,EU
45.30149,3.76366,EU
37.86466,22.99614,EU
49.52766,20.85497,EU
19.54222,-99.6025,NA
51.61095,12.23812,EU
-20.01816,57.58015,AF
-6.6914,105.7176,AS
53.53333,10.48333,EU
47.15215,127.32153,AS
53.18333,7.26667,EU
48.40248,123.20864,AS
19.37064,109.09786,AS
-33.46149,-62.43844,SA
47.95384,2.84846,EU
50.59323,32.38761,EU
37.759,45.9783,AS
52.5572,0.86436,EU
47.40919,8.45627,EU
-6.34389,-37.74667,SA
42.30934,-2.53334,EU
-6.5162,105.9661,AS
18.54114,-72.39922,NA
44.9842,20.28382,EU
49.60196,13.8643,EU
35.24292,-81.0373,NA
25.06083,81.09961,AS
-20.41889,57.69528,AF
43.18947,-85.93699,NA
4.16667,101.2,AS
48.66426,116.81122,AS
38.9258,-77.40156,NA
52.6215,8.7331,EU
45.57862,9.9418,EU
34.58298,103.42171,AS
37.13548,-3.67029,EU
48.15232,-122.18264,NA
39.29647,-80.77705,NA
12.05154,7.992,AF
-7.2283,111.5335,AS
40.29303,118.26908,AS
41.33922,-8.71806,EU
31.86402,-101.48123,NA
17.74023,-98.2889,NA
13.6,123.21667,AS
10.32944,-75.41137,SA
54.08333,10.18333,EU
37.23149,-3.55382,EU
49.04338,-0.96491,EU
32.89773,36.69653,AS
50.03332,-113.58524,NA
44.07353,11.61092,EU
-8.5531,118.2923,AS
48.7,10.36667,EU
52.4475,5.84306,EU
42.57076,-2.19275,EU
17.22806,-97.88083,NA
50.75617,78.54188,AS
30.55164,112.66907,AS
30.59856,115.43579,AS
50.01833,18.90678,EU
49.0824,16.69424,EU
18.91544,-97.82382,NA
50.55,7.41667,EU
48.07667,8.64409,EU
49.0372,11.91045,EU
18.25472,-93.13472,NA
57.4373,57.01934,EU
49.38526,2.22279,EU
10.13729,124.37761,AS
21.83498,112.15654,AS
26.81472,117.95132,AS
23.54109,74.4425,AS
18.43444,-93.09306,NA
52.76385,-2.89151,EU
43.95105,25.9345,EU
45.10909,9.28089,EU
-25.79693,-64.97094,SA
51.0483,22.44018,EU
43.53039,1.53596,EU
52.39675,-0.5392,EU
26.76209,-105.58523,NA
26.16753,115.84175,AS
34.6459,103.47198,AS
48.18333,14.11667,EU
40.70583,110.28556,AS
40.07821,15.75798,EU
28.76905,106.07667,AS
22.94889,-102.70222,NA
40.10553,44.43329,AS
-33.96667,151.08333,OC
35.5729,42.73395,AS
45.96418,9.16604,EU
34.38795,67.02327,AS
45.85,22.26667,EU
-8.3111,112.1429,AS
44.87806,9.02985,EU
13.46667,-15.26667,AF
-20.48222,57.46611,AF
30.85,116.35,AS
8.43048,78.02882,AS
45.97309,4.81231,EU
-6.3722,105.8609,AS
47.11667,27.18333,EU
18.74486,99.11953,AS
40.10934,70.84636,AS
-7.1381,108.4803,AS
26.09193,117.43747,AS
54.68333,-1.28333,EU
14.54248,49.12424,AS
43.67923,4.23576,EU
36.43333,139.91667,AS
49.43134,15.22336,EU
49.43055,23.75073,EU
34.10927,-83.76267,NA
46.30963,6.0393,EU
45.74262,33.77676,EU
-7.0357,107.9829,AS
13.80349,100.60749,AS
52.35917,6.38056,EU
43.73172,5.17945,EU
43.6,2.71667,EU
58.6181,5.65702,EU
39.73289,-75.13157,NA
10.215,123.03528,AS
13.18676,-59.57663,NA
37.18484,-2.44024,EU
-33.20531,138.60503,OC
44.83745,-108.38956,NA
48.0722,2.1354,EU
45.10548,16.67668,EU
48.96667,13,EU
42.40048,-7.10268,EU
34.20886,101.55288,AS
46.70854,6.83931,EU
27.00194,109.96667,AS
50.39599,19.95031,EU
26.89359,115.5931,AS
48.64856,7.75455,EU
10.75773,-74.75451,SA
49.97971,22.28645,EU
45.65531,33.94918,EU
-2.58333,33.35,AF
32.07355,119.40884,AS
-6.36667,-76.35,SA
-14.15,-72.66667,SA
54.35511,13.47634,EU
-34.16995,150.61168,OC
45.36694,14.34806,EU
52.29185,21.04845,EU
44.08333,27.95,EU
48.972410000000004,10.45754,EU
7.55702,-81.19109,NA
42.27793,13.6083,EU
49.83333,23.9,EU
40.86565,-75.20657,NA
-7.3216,108.3821,AS
52.51667,13.36667,EU
44.16667,24.75,EU
41.53166,-94.00967,NA
44.5607,10.75621,EU
46.38336,-82.63315,NA
-9.91667,-77.68333,SA
55.42094,56.55426,EU
6.84538,100.07148,AS
37.22616,41.05138,EU
43.68352,10.61653,EU
26.08882,119.5713,AS
39.21589,-84.70411,NA
-6.6793,111.0853,AS
41.92723,8.73462,EU
-7.2269,111.4706,AS
32.56319,-97.14168,NA
16.71615,-99.61021,NA
40.97056,35.66222,EU
34.20572,-79.25449,NA
28.84856,121.1161,AS
7.60778,125.96639,AS
40.21581,116.65298,AS
30.0182,113.96325,AS
17.99497,-66.71629,NA
47.7,27.06667,EU
25.195430000000002,116.26524,AS
44.54034,129.60152,AS
41.7374,1.97791,EU
55.81028,66.76528,EU
47.53117,25.98724,EU
39.77099,-2.26552,EU
16.35109,-94.48402,NA
48.25886,9.89748,EU
45.95594,4.69353,EU
46.04357,8.73413,EU
8.9,39.91667,AF
35.77402,-81.4312,NA
50.2611,15.96107,EU
16.8913,-92.92433,NA
19.44506,-99.14612,NA
17.41136,-96.69154,NA
44.86803,38.15728,EU
44.76281,10.84944,EU
-19.33167,-45.23694,SA
11.97028,-85.17113,NA
51.36069,-0.68802,EU
42.8814,-88.20676,NA
3.05,33.21667,AF
52.67144,4.84862,EU
52.46667,6.55,EU
56.20111,95.46111,EU
40.83434,21.58426,EU
28.01667,81.05,AS
60.38333,17.23333,EU
18.3875,-95.17917,NA
26.68368,-80.27977,NA
41.51671,21.94585,EU
34.57758,9.84193,AF
52.3539,18.7298,EU
57.20522,-2.17676,EU
44.53286,-67.59833,NA
-6.2124,105.9342,AS
-25.88278,-48.57472,SA
53.5707,-0.13905,EU
19.77557,-98.57471,NA
35.59424,-92.27793,NA
-1.49984,29.63497,AF
48.76667,15.01667,EU
39.65614,20.81806,EU
13.59723,75.97167,AS
22.37046,88.27864,AS
52.37515,21.96768,EU
50.66667,7.55,EU
41.03838,-86.02805,NA
19.15167,-100.10778,NA
48.6942,2.49223,EU
19.17607,-72.13958,NA
49.84861,8.12417,EU
23.95675,117.26266,AS
-33.73333,151.1,OC
47.18333,11.41667,EU
34.95303,-120.43572,NA
-14.73,-70.51306,SA
53.21682,-114.98544,NA
47.73333,3.6,EU
16.06213,76.0586,AS
40.87728,-80.75536,NA
41.37912,13.75621,EU
59.7703,59.9964,EU
46.55011,-75.4993,NA
27.8685,-82.61612,NA
29.29108,116.37765,AS
49.87578,6.84517,EU
41.98408,-2.07403,EU
-8.2658,124.2986,AS
52.15,14.65,EU
41.87948,-87.81367,NA
29.93245,-95.38021,NA
14.73333,-85.96667,NA
17.5191,121.632,AS
34.00918,105.34021,AS
40.51084,-101.0196,NA
-24.24423,-49.70932,SA
44.9274,24.87115,EU
18.44884,-66.30267,NA
48.8162,2.31393,EU
51.51833,3.99722,EU
54.48774,-0.61498,EU
39.53889,24.99167,EU
20.5928,-100.7194,NA
40.24733,-75.24379,NA
47.84603,2.74267,EU
46.03391,13.30223,EU
3.03716,29.53551,AF
29.37376,107.33793,AS
46.08336,-73.18245,NA
20.05964,-99.22163,NA
22.36482,87.55304,AS
40.0532,16.44663,EU
50.83333,11.86667,EU
43.81389,23.23611,EU
51.59853,-1.65461,EU
44.64394,8.42495,EU
11.18333,-8.15,AF
48.31354,1.99935,EU
50.7053,38.637,EU
40.22786,15.26635,EU
43.40804,-2.69852,EU
24.11367,102.68678,AS
47.14888,9.14233,EU
37.55519,34.9472,EU
16.91883,76.23368,AS
15.66917,-92.23861,NA
-8.2002,114.9591,AS
45.60868,5.54448,EU
13.66492,-89.25319,NA
50.07963,12.37392,EU
36.42611,32.1925,EU
31.41297,-83.32905,NA
-1.7961,100.8295,AS
47.25677,21.95209,EU
47.3449,8.15607,EU
39.52032,-89.04897,NA
48.38333,16.25,EU
46.28688,2.65869,EU
33.77093,101.69716,AS
43.55,16.35,EU
50.53333,7.95,EU
38.94896,-83.40575,NA
51.3315,7.86424,EU
27.42139,118.34502,AS
-7.2055,107.0014,AS
-7.6117,107.6771,AS
50.39586,7.62427,EU
26.08823,119.29449,AS
29.54333,116.05336,AS
45.70729,7.67617,EU
41.67721,-94.5033,NA
56.4185,61.9329,EU
-1.06046,17.1821,AF
18.71894,-97.30367,NA
20.195,-99.27083,NA
7.56229,6.65497,AF
20.5275,-103.46778,NA
31.96636,35.29261,AS
28.30251,103.98482,AS
26.206,96.81,AS
11.5556,122.3803,AS
-21.705,-47.27444,SA
45.98489,9.62115,EU
-5.20917,-79.67528,SA
46.48223,-103.32185,NA
11.2668,7.64916,AF
10.97472,124.96167,AS
5.2571,96.0565,AS
52.53333,6.85,EU
39.02607,112.96161,AS
47.31107,-1.31976,EU
35.21995,71.52284,AS
34.70871,119.03899,AS
50.0756,15.67978,EU
47.86667,26.63333,EU
34.52955,-90.59177,NA
41.0271,33.3041,EU
45.6,26.73333,EU
46.38333,22.78333,EU
43.54064,-70.84812,NA
33.31034,-110.45538,NA
-11.265,-75.65083,SA
29.33136,110.86113,AS
44.72205,3.28466,EU
34.70832,-120.46766,NA
35.3022,51.5358,AS
42.34129,42.5976,AS
40.84583,20.65722,EU
46.17376,13.48363,EU
10.50369,-63.41553,SA
29.28993,106.25001,AS
56.03282,45.0422,EU
10.68333,122.63333,AS
40.34954,-76.21328,NA
44.93167,13.86861,EU
-22.66384,27.2239,AF
11.65194,125.45028,AS
43.82865,5.16161,EU
38.63812,-84.5605,NA
47.27943,5.10645,EU
6.89556,122.16694,AS
47.96667,-0.23333,EU
8.54963,-79.93521,NA
13.09978,77.39364,AS
30.47714,-89.69367,NA
7.32972,126.5675,AS
49.36889,14.38101,EU
45.04399,34.63916,EU
13.73649,100.5239,AS
53.30289,-2.37482,EU
38.40097,23.8022,EU
48.62173,10.176,EU
38.56144,-6.3381,EU
35.59822,36.1877,AS
40.15624,18.29194,EU
46.92054,126.98199,AS
28.17288,108.75172,AS
25.73581,78.74555,AS
18.9802,73.12708,AS
50.47611,7.92361,EU
45.00015,8.04993,EU
5.5278,95.33473,AS
-43.24895,-65.30505,SA
42.09536,-3.57393,EU
-9.17227,-76.74895,SA
25.58333,83.58526,AS
-20.29806,57.47833,AF
46.23333,20.9,EU
34.45294,107.20425,AS
51.77405,16.98237,EU
53.26767,37.35689,EU
41.22637,-2.67588,EU
34.77405,-79.46282,NA
-8.1019,112.4981,AS
-21.23333,55.46667,AF
-8.2836,113.5196,AS
-33.33578,-60.22523,SA
15.43368,-91.03481,NA
32.93519,100.73757,AS
51.32254,4.94471,EU
-8.1497,113.2597,AS
23.12086,115.1909,AS
45.71858,-0.55779,EU
45.30788,33.03501,EU
40.88151,-2.82181,EU
13.3964,123.3227,AS
43.93333,12.65,EU
20.19972,-101.80778,NA
39.98333,-0.5,EU
41.10244,95.50189,AS
50.2477,18.61547,EU
17.16349,-98.70394,NA
23.90345,79.56861,AS
49.62389,6.14944,EU
43.25011,-79.84963,NA
36.67642,48.49628,AS
52.4,7.3,EU
44.38941,-93.73023,NA
12.37781,-85.66741,NA
55.39594,10.38831,EU
31.12624,31.64313,AF
-30.33981,153.06783,OC
20.99083,-101.48556,NA
43.1174,44.99055,EU
46.49177,-124.05208,NA
40.06107,18.44291,EU
29.53331,89.06054,AS
48.88746,5.55099,EU
6.33908,6.84636,AF
-27.5507,152.95896,OC
45.30955,25.0078,EU
40.0789,-93.61661,NA
31.13259,30.64784,AF
52.26448,19.56416,EU
45.17575,-113.8959,NA
-6.6929,111.1295,AS
-14.23361,-169.51444,OC
50.08545,21.39622,EU
38.29169,23.91011,EU
23.40169,115.88982,AS
44.43897,-68.37002,NA
53.67093,-1.07237,EU
46.16649,11.00432,EU
-21.1775,-47.81028,SA
43.18198,124.26121,AS
22.86667,111.58333,AS
23.57891,112.75133,AS
37.38639,-118.41527,NA
-6.733,111.012,AS
52.25755,10.06416,EU
48.60502,-1.80224,EU
44.94557,25.31048,EU
50.12111,6.00028,EU
17.41425,-99.24221,NA
-36.81667,-69.91667,SA
49.84907,13.44146,EU
-7.1396,114.3272,AS
45.12001,8.79612,EU
40.66498,23.70015,EU
22.90435,112.88499,AS
36.4457,-78.19833,NA
14.16308,101.26886,AS
47.50168,0.68333,EU
-22.48194,-47.45667,SA
32.14567,121.19902,AS
55.35556,65.84667,EU
41.03231,-76.30799,NA
48.11667,7.98333,EU
-33.89549,148.16438,OC
40.80132,-6.35951,EU
-0.28163,20.88053,AF
28.56528,-81.58618,NA
42.90147,12.43582,EU
11.23279,123.9993,AS
-43.61667,172.31667,OC
28.76499,-81.63063,NA
51.5,-0.46667,EU
22.75207,111.5261,AS
-15.91694,-46.10556,SA
19.20194,-96.21139,NA
13.5289,121.8677,AS
52.41441,21.84949,EU
48.17399,-122.52821,NA
47.61667,9.78333,EU
22.65861,-105.77111,NA
37.81366,-88.4381,NA
-3.62092,-38.82913,SA
42.02528,23.68417,EU
38.95093,37.88064,EU
51.765,5.84444,EU
50.55,10.63333,EU
46.07309,8.58944,EU
46.68453,0.37128,EU
46.32375,-117.97244,NA
26.13258,-97.6311,NA
46.31692,26.5125,EU
-1.28333,36.81667,AF
51,2.41667,EU
-13.63333,32.65,AF
29.97487,112.30261,AS
47.26574,8.65567,EU
34.3371,-79.43116,NA
43.05958,47.33732,EU
59.92051,20.90883,EU
28.13996,113.04246,AS
36.56486,-4.85561,EU
26.27975,117.63252,AS
21.98501,110.94481,AS
29.32795,107.30369,AS
35.45,106.33333,AS
53.82486,39.55053,EU
12.2549,109.09332,AS
31.36709,74.36899,AS
-3.1019,119.8539,AS
24.29482,116.93651,AS
41.79922,-85.41915,NA
43.48333,-1.48333,EU
34.86724,-111.80543,NA
-1.6785,115.8129,AS
5.97462,-0.08542,AF
-6.9975,113.9426,AS
39.75587,-5.54637,EU
38.43144,16.0974,EU
47.7,26.4,EU
48.91517,13.36229,EU
34.13362,-117.90756,NA
17.47066,-98.60675,NA
45.91196,10.90497,EU
49.5912,17.80654,EU
-27.45556,-53.93194,SA
31.44943,77.63087,AS
32.46181,-90.11536,NA
49.58194,6.22667,EU
47.00276,-108.35207,NA
43.4149,-2.93678,EU
40.54302,34.73812,EU
33.89783,96.52141,AS
59.35195,10.87226,EU
-9.37833,-37.24528,SA
36.59596,39.1299,AS
7.44083,124.25917,AS
49.82806,16.96266,EU
49.9039,8.58874,EU
41.28629,27.999389999999998,EU
32.66568,-16.92547,EU
65.44104,52.14978,EU
38.64508,-82.84878,NA
39.21386,-4.79227,EU
36.08451,-96.58363,NA
41.86833,14.44996,EU
46.63333,27.35,EU
45.03996,8.31105,EU
51.61087,12.26755,EU
-8.51139,126.01306,AS
42.42172,-1.62017,EU
36.45695,-5.92717,EU
29.34699,110.28325,AS
-2.5161,115.4275,AS
43.84707,5.10975,EU
36.70827,29.05081,EU
43.57765,2.27784,EU
47.3401,-0.23149,EU
-2.686,115.2105,AS
44.3381,131.66129,EU
44.15906,-94.00915,NA
-7.0646,111.2848,AS
52.49783,80.20294,EU
49.65841,21.97678,EU
16.37836,-61.48788,NA
39.55,-0.33333,EU
45.92407,47.04739,EU
54.94933,23.88316,EU
41.77011,-70.52836,NA
56.99719,40.97139,EU
40.10915,-104.76247,NA
44,25,EU
42.77667,59.60778,AS
27.32734,120.21399,AS
45.36346,8.30983,EU
-39.59167,174.28333,OC
13.35,-15.75,AF
19.45528,-100.30361,NA
37.97945,23.71622,EU
26.68451,-80.66756,NA
12.34,-86.67528,NA
18.86667,79.21667,AS
51.51566,-0.30079,EU
45.13812,10.9421,EU
9.84752,39.76027,AF
-7.3312,106.5215,AS
51.70417,5.73056,EU
32.22297,35.30989,AS
-8.7733,121.137,AS
49.36391,14.57868,EU
9.91845,123.60743,AS
-9.9727,124.0611,AS
-27.61328,152.78944,OC
62.2347,45.0009,EU
44.51384,7.89254,EU
49.25229,30.82946,EU
50.01182,22.46189,EU
17.96542,-94.71396,NA
24.39944,-107.17139,NA
58.18333,11.46667,EU
43.19055,43.92093,EU
43.2165,-123.34174,NA
50.26564,20.49358,EU
51.58198,0.70673,EU
48.93196,9.2024,EU
29.76982,106.01312,AS
40.81315,-74.84294,NA
46.26667,25.93333,EU
51.31084,10.3396,EU
39.93913,18.29784,EU
27.90372,89.72689,AS
9.7937,122.4543,AS
-6.70611,106.82139,AS
9.59444,125.6975,AS
44.78333,25.86667,EU
25.39662,85.9219,AS
43.56472,43.43278,EU
49.25401,9.85673,EU
18.1188,120.5753,AS
53.98668,20.39749,EU
27.75054,-107.6352,NA
-38.38176,142.48799,OC
32.87969,117.54465,AS
39.81806,-97.05086,NA
46.09378,6.29796,EU
41.29862,112.71516,AS
51.99223,8.79301,EU
38.48196,-100.46708,NA
42.32794,-1.73714,EU
36.22243,27.61191,EU
47.63469,9.00756,EU
36.83006,65.04299,AS
6.66819,9.16453,AF
46.82523,-1.12357,EU
37.83101,127.51059,AS
38.28778,15.80591,EU
53.1897,48.4226,EU
46.13599,9.47384,EU
32.80703,-105.9861,NA
44.14333,42.875,EU
36.39719,98.01222,AS
31.01887,33.0098,AF
39.40039,3.20335,EU
48.61667,16.81667,EU
45.81187,25.65482,EU
49.68333,7.13333,EU
46.65308,-0.35258,EU
54.20985,9.07644,EU
54.35,10.33333,EU
23.77906,115.0846,AS
31.43396,108.89533,AS
49.17372,5.96889,EU
47.70624,11.41522,EU
25.2533,114.61138,AS
-28.72533,-65.9787,SA
61.14171,45.91443,EU
20.28297,-100.8059,NA
45.65444,12.29701,EU
46.08785,41.93353,EU
48.62968,24.47398,EU
43.59257,-0.74676,EU
45.60221,11.62198,EU
45.50136,130.94633,AS
54.75845,9.18329,EU
30.13894,107.20487,AS
38.52258,-82.71711,NA
46.5,24.48333,EU
40.86463,-3.28944,EU
29.98709,111.61146,AS
-7.3654,108.4373,AS
37.76986,-76.46634,NA
39.47333,117.32972,AS
51.11096,4.33428,EU
41.57331,14.27839,EU
47.07911,-0.27178,EU
52.00575,127.67756,EU
-7.4849,108.592,AS
52.94626,-66.91137,NA
47.84035,15.98236,EU
53.10278,-6.065,EU
58.06028,27.06944,EU
19.71306,-98.96833,NA
24.18351,78.20289,AS
40.86565,-73.53207,NA
48.88333,10.18333,EU
45.71307,10.34204,EU
44.33507,4.79155,EU
17.7435,-98.66039,NA
25.38807,87.09906,AS
-6.8833,115.3489,AS
40.75395,-79.81005,NA
49.30773,3.68607,EU
38.04673,15.0967,EU
51.1176,4.65835,EU
47.72722,16.21444,EU
10.19769,-64.69407,SA
8.88809,-80.21893,NA
42.43015,68.8087,AS
39.94421,115.61477,AS
42.3281,-85.56973,NA
29.29306,110.50947,AS
42.34176,-72.58842,NA
51.6275,5.075,EU
-13.80044,-171.8469,OC
40.60427,-73.65541,NA
43.00201,-75.97686,NA
31.90005,120.98193,AS
28.82278,-111.94083,NA
24.98405,68.85357,AS
-20.89611,-51.37944,SA
10.68966,122.3193,AS
41.99344,-70.04975,NA
32.61528,51.55556,AS
52.9,9.01667,EU
-28.51222,-50.93389,SA
53.2,9.56667,EU
43.97799,81.51804,AS
52.83583,4.86528,EU
52.72439,22.72676,EU
34.99604,103.80267,AS
57.56097,39.4981,EU
51.23333,11.11667,EU
-20.43806,-48.01222,SA
30.09774,119.56893,AS
45.0758,-94.18998,NA
19.69806,-99.93,NA
38.9495,-84.85384,NA
17.09545,82.16565,AS
35.7213,111.3631,AS
41.76593,-72.23369,NA
42.79301,10.1687,EU
46.14556,6.40986,EU
55.8,37.51667,EU
49.56423,18.16898,EU
47.90345,-3.57675,EU
50.62649,10.15915,EU
38.22358,23.92307,EU
37.72716,26.90747,EU
41.87423,-79.15227,NA
47.80361,-3.44245,EU
26.10111,117.04111,AS
37.22521,-3.16094,EU
34.15002,-114.28912,NA
53.83333,10.58333,EU
49.08456,13.69738,EU
50.85143,3.2824,EU
12.36745,121.06171,AS
29.8108,-81.31035,NA
35.05365,33.24292,AS
43.56683,4.19068,EU
39.51499,-7.64908,EU
37.1075,79.93548,AS
54.05899,35.96228,EU
50.84123,15.77894,EU
47.38333,16,EU
16.98194,-100.095,NA
21.77463,78.25756,AS
7.96773,99.99985,AS
36.21067,-5.38415,EU
35.1258,-117.9859,NA
53.51094,23.64953,EU
58.38659,13.43836,EU
40.87068,23.90121,EU
45.71668,9.57945,EU
13.3335,121.0972,AS
52.38251,8.62127,EU
23.75926,113.23502,AS
15.39223,120.76848,AS
18.45319,-70.7349,NA
45.14816,8.37093,EU
35.51965,137.82074,AS
49.90411,18.35755,EU
-8.41889,-37.05389,SA
41.52899,-71.97396,NA
47.01014,8.4842,EU
50.13675,10.52321,EU
47.01408,26.94903,EU
-31.80135,-59.93477,SA
22.64995,105.95985,AS
-7.1433,111.6129,AS
45.95079,10.27406,EU
56.81888,67.39211,EU
46.67639,15.40306,EU
42.1602,12.23775,EU
53.18333,-2.2,EU
12.08194,-86.01739,NA
24.82033,118.48809,AS
42.24177,-71.16616,NA
41.78135,124.15005,AS
40.36067,-74.03819,NA
-6.9645,112.3387,AS
49.7875,6.06944,EU
33.53375,-82.13067,NA
54.00946,33.95875,EU
26.67124,117.18511,AS
40.54689,-2.02588,EU
49.91487,18.01245,EU
52.35917,6.59306,EU
14.14989,121.3152,AS
27.79846,114.37608,AS
7.15083,125.71722,AS
-7.2609,106.7271,AS
45.5954,11.49798,EU
3.66088,31.72474,AF
-8.2824,120.4087,AS
50.39313,14.45024,EU
16.01667,-85.96667,NA
50.48394,20.02456,EU
55.59455,12.66638,EU
14.23333,-88.46667,NA
50.16038,14.75005,EU
-6.993,112.5644,AS
12.57283,102.53714,AS
49.31751,104.38196,AS
45.33257,9.87726,EU
23.17963,115.60677,AS
43.12277,6.00745,EU
10.1279,123.5035,AS
48.16085,10.7175,EU
44.45163,9.26,EU
38.804,-77.22054,NA
-31.5375,-68.53639,SA
41.69135,14.69751,EU
-15.17306,-72.83083,SA
-7.3559,107.8034,AS
31.64547,94.27432,AS
38.66354,16.28592,EU
47.96667,20.75,EU
29.2365,116.83077,AS
46.86667,15.88333,EU
29.24522,105.95663,AS
49.69472,7.50416,EU
27.92333,118.53333,AS
40.65982,-75.47685,NA
26.18583,115.30088,AS
38.13333,-4.9,EU
44.88333,26.18333,EU
-10.7525,123.033,AS
-3.6486,103.771,AS
49.96519,8.95129,EU
37.21329,-7.40807,EU
41.45794,12.66393,EU
44.35221,-103.7652,NA
43.1725,16.44278,EU
16.73333,51.48333,AS
40.50264,8.47115,EU
51.57077,6.98593,EU
-33.95,151.23333,OC
42.35387,-2.72294,EU
45.61398,9.10725,EU
17.9163,120.6641,AS
36.1,139.8,AS
48.83071,12.72105,EU
38.39539,-75.15574,NA
50.90081,18.93674,EU
47.83678,16.92581,EU
39.88087,-87.2789,NA
47.70988,-117.07975,NA
46.08333,24.4,EU
16.39389,-93.86972,NA
