ALTITUDE,x,y,LON,LAT,IDELEMENT,IDGRID,AREA,value
15.0000000000,4387500.0000000000,3454200.0000000000,11.0185561572,54.1902788804,1116112.0000000000,"1116112",313.0802902069,7.0000000000
4.0000000000,4412500.0000000000,3454200.0000000000,11.4013939209,54.1865220653,1116113.0000000000,"1116113",6.4705184501,2.0000000000
152.0000000000,5887500.0000000000,3454200.0000000000,33.2234408665,51.9214687191,1116172.0000000000,"1116172",625.0000000000,5.0000000000
34.0000000000,4437500.0000000000,3454200.0000000000,11.7841575913,54.1815768998,1116114.0000000000,"1116114",209.3145826053,5.0000000000
136.0000000000,4862500.0000000000,3454200.0000000000,18.2604721042,53.9164873814,1116131.0000000000,"1116131",625.0000000000,4.0000000000
69.0000000000,4887500.0000000000,3454200.0000000000,18.6385152551,53.8903203308,1116132.0000000000,"1116132",625.0000000000,5.0000000000
141.0000000000,5012500.0000000000,3454200.0000000000,20.5217101856,53.7420787442,1116137.0000000000,"1116137",625.0000000000,5.0000000000
175.0000000000,5037500.0000000000,3454200.0000000000,20.8968201055,53.7089661187,1116138.0000000000,"1116138",625.0000000000,4.0000000000
169.0000000000,5062500.0000000000,3454200.0000000000,21.2713795778,53.6747047739,1116139.0000000000,"1116139",625.0000000000,2.0000000000
141.0000000000,5087500.0000000000,3454200.0000000000,21.6453715290,53.6392974687,1116140.0000000000,"1116140",625.0000000000,3.0000000000
174.0000000000,5112500.0000000000,3454200.0000000000,22.0187790929,53.6027470427,1116141.0000000000,"1116141",625.0000000000,5.0000000000
19.0000000000,4462500.0000000000,3454200.0000000000,12.1668269760,54.1754438059,1116115.0000000000,"1116115",436.7802853134,3.0000000000
23.0000000000,4487500.0000000000,3454200.0000000000,12.5493819199,54.1681233063,1116116.0000000000,"1116116",614.0531615976,3.0000000000
14.0000000000,4512500.0000000000,3454200.0000000000,12.9318023130,54.1596160248,1116117.0000000000,"1116117",625.0000000000,1.0000000000
1.0000000000,4537500.0000000000,3454200.0000000000,13.3140680984,54.1499226854,1116118.0000000000,"1116118",457.4634864560,4.0000000000
9.0000000000,4562500.0000000000,3454200.0000000000,13.6961592798,54.1390441123,1116119.0000000000,"1116119",305.9222311741,3.0000000000
1.0000000000,4587500.0000000000,3454200.0000000000,14.0780559298,54.1269812293,1116120.0000000000,"1116120",39.4799591794,3.0000000000
3.0000000000,4637500.0000000000,3454200.0000000000,14.8411863143,54.0993067241,1116122.0000000000,"1116122",143.1438709536,6.0000000000
16.0000000000,4662500.0000000000,3454200.0000000000,15.2223806057,54.0836974433,1116123.0000000000,"1116123",442.4940125447,6.0000000000
19.0000000000,4687500.0000000000,3454200.0000000000,15.6033014942,54.0669085343,1116124.0000000000,"1116124",612.0862203362,8.0000000000
24.0000000000,4712500.0000000000,3454200.0000000000,15.9839295093,54.0489414111,1116125.0000000000,"1116125",625.0000000000,5.0000000000
91.0000000000,4737500.0000000000,3454200.0000000000,16.3642452938,54.0297975840,1116126.0000000000,"1116126",625.0000000000,5.0000000000
153.0000000000,4762500.0000000000,3454200.0000000000,16.7442296115,54.0094786586,1116127.0000000000,"1116127",625.0000000000,4.0000000000
178.0000000000,4787500.0000000000,3454200.0000000000,17.1238633538,53.9879863353,1116128.0000000000,"1116128",625.0000000000,4.0000000000
147.0000000000,5137500.0000000000,3454200.0000000000,22.3915856147,53.5650564147,1116142.0000000000,"1116142",625.0000000000,5.0000000000
157.0000000000,5162500.0000000000,3454200.0000000000,22.7637746566,53.5262285819,1116143.0000000000,"1116143",625.0000000000,3.0000000000
180.0000000000,5187500.0000000000,3454200.0000000000,23.1353300018,53.4862666177,1116144.0000000000,"1116144",625.0000000000,7.0000000000
187.0000000000,5212500.0000000000,3454200.0000000000,23.5062356591,53.4451736713,1116145.0000000000,"1116145",625.0000000000,5.0000000000
150.0000000000,5237500.0000000000,3454200.0000000000,23.8764758673,53.4029529653,1116146.0000000000,"1116146",624.9999137071,3.0000000000
143.0000000000,5262500.0000000000,3454200.0000000000,24.2460350990,53.3596077952,1116147.0000000000,"1116147",625.0000000000,3.0000000000
131.0000000000,5287500.0000000000,3454200.0000000000,24.6148980649,53.3151415272,1116148.0000000000,"1116148",625.0000000000,3.0000000000
137.0000000000,5312500.0000000000,3454200.0000000000,24.9830497167,53.2695575970,1116149.0000000000,"1116149",625.0000000000,3.0000000000
169.0000000000,5337500.0000000000,3454200.0000000000,25.3504752515,53.2228595083,1116150.0000000000,"1116150",625.0000000000,4.0000000000
191.0000000000,5362500.0000000000,3454200.0000000000,25.7171601145,53.1750508316,1116151.0000000000,"1116151",625.0000000000,3.0000000000
189.0000000000,5387500.0000000000,3454200.0000000000,26.0830900022,53.1261352018,1116152.0000000000,"1116152",625.0000000000,3.0000000000
197.0000000000,5412500.0000000000,3454200.0000000000,26.4482508656,53.0761163177,1116153.0000000000,"1116153",625.0000000000,3.0000000000
173.0000000000,5437500.0000000000,3454200.0000000000,26.8126289125,53.0249979398,1116154.0000000000,"1116154",625.0000000000,5.0000000000
155.0000000000,5462500.0000000000,3454200.0000000000,27.1762106105,52.9727838886,1116155.0000000000,"1116155",625.0000000000,4.0000000000
144.0000000000,5487500.0000000000,3454200.0000000000,27.5389826891,52.9194780438,1116156.0000000000,"1116156",625.0000000000,4.0000000000
134.0000000000,5512500.0000000000,3454200.0000000000,27.9009321419,52.8650843417,1116157.0000000000,"1116157",625.0000000000,4.0000000000
120.0000000000,5537500.0000000000,3454200.0000000000,28.2620462285,52.8096067744,1116158.0000000000,"1116158",625.0000000000,6.0000000000
116.0000000000,5562500.0000000000,3454200.0000000000,28.6223124766,52.7530493878,1116159.0000000000,"1116159",625.0000000000,4.0000000000
128.0000000000,5587500.0000000000,3454200.0000000000,28.9817186834,52.6954162800,1116160.0000000000,"1116160",625.0000000000,5.0000000000
134.0000000000,5612500.0000000000,3454200.0000000000,29.3402529169,52.6367115999,1116161.0000000000,"1116161",625.0000000000,4.0000000000
128.0000000000,5637500.0000000000,3454200.0000000000,29.6979035174,52.5769395452,1116162.0000000000,"1116162",625.0000000000,4.0000000000
130.0000000000,5662500.0000000000,3454200.0000000000,30.0546590986,52.5161043612,1116163.0000000000,"1116163",625.0000000000,4.0000000000
125.0000000000,5687500.0000000000,3454200.0000000000,30.4105085483,52.4542103389,1116164.0000000000,"1116164",625.0000000000,3.0000000000
132.0000000000,5712500.0000000000,3454200.0000000000,30.7654410292,52.3912618134,1116165.0000000000,"1116165",625.0000000000,3.0000000000
126.0000000000,5737500.0000000000,3454200.0000000000,31.1194459798,52.3272631624,1116166.0000000000,"1116166",625.0000000000,3.0000000000
134.0000000000,5762500.0000000000,3454200.0000000000,31.4725131140,52.2622188045,1116167.0000000000,"1116167",625.0000000000,3.0000000000
137.0000000000,5787500.0000000000,3454200.0000000000,31.8246324224,52.1961331974,1116168.0000000000,"1116168",625.0000000000,4.0000000000
127.0000000000,5812500.0000000000,3454200.0000000000,32.1757941712,52.1290108367,1116169.0000000000,"1116169",625.0000000000,4.0000000000
147.0000000000,5837500.0000000000,3454200.0000000000,32.5259889033,52.0608562539,1116170.0000000000,"1116170",625.0000000000,4.0000000000
173.0000000000,5862500.0000000000,3454200.0000000000,32.8752074371,51.9916740151,1116171.0000000000,"1116171",625.0000000000,4.0000000000
180.0000000000,5912500.0000000000,3454200.0000000000,33.5706805605,51.8502449960,1116173.0000000000,"1116173",625.0000000000,7.0000000000
199.0000000000,5937500.0000000000,3454200.0000000000,33.9169181622,51.7780075057,1116174.0000000000,"1116174",625.0000000000,7.0000000000
197.0000000000,5962500.0000000000,3454200.0000000000,34.2621455883,51.7047609360,1116175.0000000000,"1116175",625.0000000000,7.0000000000
197.0000000000,5987500.0000000000,3454200.0000000000,34.6063550278,51.6305100015,1116176.0000000000,"1116176",625.0000000000,7.0000000000
193.0000000000,6012500.0000000000,3454200.0000000000,34.9495389410,51.5552594417,1116177.0000000000,"1116177",625.0000000000,4.0000000000
220.0000000000,6037500.0000000000,3454200.0000000000,35.2916900586,51.4790140197,1116178.0000000000,"1116178",625.0000000000,4.0000000000
219.0000000000,6062500.0000000000,3454200.0000000000,35.6328013797,51.4017785203,1116179.0000000000,"1116179",625.0000000000,6.0000000000
242.0000000000,6087500.0000000000,3454200.0000000000,35.9728661711,51.3235577492,1116180.0000000000,"1116180",625.0000000000,3.0000000000
235.0000000000,6112500.0000000000,3454200.0000000000,36.3118779652,51.2443565308,1116181.0000000000,"1116181",625.0000000000,4.0000000000
247.0000000000,6137500.0000000000,3454200.0000000000,36.6498305581,51.1641797069,1116182.0000000000,"1116182",625.0000000000,4.0000000000
249.0000000000,6162500.0000000000,3454200.0000000000,36.9867180085,51.0830321356,1116183.0000000000,"1116183",625.0000000000,3.0000000000
228.0000000000,6187500.0000000000,3454200.0000000000,37.3225346353,51.0009186896,1116184.0000000000,"1116184",625.0000000000,4.0000000000
188.0000000000,6212500.0000000000,3454200.0000000000,37.6572750154,50.9178442546,1116185.0000000000,"1116185",625.0000000000,5.0000000000
205.0000000000,6237500.0000000000,3454200.0000000000,37.9909339822,50.8338137282,1116186.0000000000,"1116186",625.0000000000,4.0000000000
185.0000000000,6262500.0000000000,3454200.0000000000,38.3235066226,50.7488320183,1116187.0000000000,"1116187",625.0000000000,4.0000000000
166.0000000000,6287500.0000000000,3454200.0000000000,38.6549882756,50.6629040421,1116188.0000000000,"1116188",625.0000000000,4.0000000000
188.0000000000,6312500.0000000000,3454200.0000000000,38.9853745291,50.5760347242,1116189.0000000000,"1116189",625.0000000000,4.0000000000
177.0000000000,6337500.0000000000,3454200.0000000000,39.3146612179,50.4882289956,1116190.0000000000,"1116190",625.0000000000,3.0000000000
155.0000000000,6362500.0000000000,3454200.0000000000,39.6428444210,50.3994917925,1116191.0000000000,"1116191",625.0000000000,4.0000000000
138.0000000000,6387500.0000000000,3454200.0000000000,39.9699204590,50.3098280546,1116192.0000000000,"1116192",625.0000000000,3.0000000000
129.0000000000,6412500.0000000000,3454200.0000000000,40.2958858915,50.2192427243,1116193.0000000000,"1116193",625.0000000000,3.0000000000
130.0000000000,6437500.0000000000,3454200.0000000000,40.6207375142,50.1277407452,1116194.0000000000,"1116194",625.0000000000,3.0000000000
119.0000000000,6462500.0000000000,3454200.0000000000,40.9444723562,50.0353270609,1116195.0000000000,"1116195",625.0000000000,3.0000000000
162.0000000000,6487500.0000000000,3454200.0000000000,41.2670876771,49.9420066138,1116196.0000000000,"1116196",625.0000000000,3.0000000000
164.0000000000,6512500.0000000000,3454200.0000000000,41.5885809641,49.8477843439,1116197.0000000000,"1116197",625.0000000000,3.0000000000
142.0000000000,6537500.0000000000,3454200.0000000000,41.9089499289,49.7526651877,1116198.0000000000,"1116198",625.0000000000,4.0000000000
91.0000000000,6562500.0000000000,3454200.0000000000,42.2281925049,49.6566540771,1116199.0000000000,"1116199",625.0000000000,4.0000000000
163.0000000000,6587500.0000000000,3454200.0000000000,42.5463068440,49.5597559383,1116200.0000000000,"1116200",625.0000000000,5.0000000000
75.0000000000,6612500.0000000000,3454200.0000000000,42.8632913135,49.4619756904,1116201.0000000000,"1116201",625.0000000000,5.0000000000
73.0000000000,6637500.0000000000,3454200.0000000000,43.1791444929,49.3633182446,1116202.0000000000,"1116202",625.0000000000,4.0000000000
150.0000000000,6662500.0000000000,3454200.0000000000,43.4938651709,49.2637885034,1116203.0000000000,"1116203",625.0000000000,6.0000000000
147.0000000000,6687500.0000000000,3454200.0000000000,43.8074523421,49.1633913590,1116204.0000000000,"1116204",625.0000000000,3.0000000000
89.0000000000,6712500.0000000000,3454200.0000000000,44.1199052039,49.0621316927,1116205.0000000000,"1116205",625.0000000000,5.0000000000
126.0000000000,6737500.0000000000,3454200.0000000000,44.4312231529,48.9600143738,1116206.0000000000,"1116206",625.0000000000,5.0000000000
30.0000000000,6762500.0000000000,3454200.0000000000,44.7414057820,48.8570442587,1116207.0000000000,"1116207",625.0000000000,4.0000000000
21.0000000000,6787500.0000000000,3454200.0000000000,45.0504528771,48.7532261898,1116208.0000000000,"1116208",625.0000000000,5.0000000000
-8.0000000000,6812500.0000000000,3454200.0000000000,45.3583644136,48.6485649949,1116209.0000000000,"1116209",625.0000000000,4.0000000000
-9.0000000000,6837500.0000000000,3454200.0000000000,45.6651405530,48.5430654859,1116210.0000000000,"1116210",625.0000000000,4.0000000000
-20.0000000000,6862500.0000000000,3454200.0000000000,45.9707816401,48.4367324585,1116211.0000000000,"1116211",625.0000000000,5.0000000000
2.0000000000,6887500.0000000000,3454200.0000000000,46.2752881991,48.3295706906,1116212.0000000000,"1116212",625.0000000000,5.0000000000
26.0000000000,6912500.0000000000,3454200.0000000000,46.5786609307,48.2215849423,1116213.0000000000,"1116213",625.0000000000,4.0000000000
1.0000000000,6937500.0000000000,3454200.0000000000,46.8809007085,48.1127799544,1116214.0000000000,"1116214",625.0000000000,4.0000000000
5.0000000000,4262500.0000000000,3479200.0000000000,9.0991117046,54.4158617969,1117107.0000000000,"1117107",586.5796366342,5.0000000000
18.0000000000,4312500.0000000000,3479200.0000000000,9.8690954235,54.4190680219,1117109.0000000000,"1117109",552.8476863602,3.0000000000
-8.0000000000,6987500.0000000000,3454200.0000000000,47.4819857420,47.8927311239,1116216.0000000000,"1116216",33.8942798153,4.0000000000
1.0000000000,4462500.0000000000,3479200.0000000000,12.1785542146,54.3999778949,1117115.0000000000,"1117115",6.3672908227,5.0000000000
155.0000000000,5287500.0000000000,3479200.0000000000,24.6913488212,53.5344812349,1117148.0000000000,"1117148",625.0000000000,4.0000000000
123.0000000000,5312500.0000000000,3479200.0000000000,25.0612869021,53.4886289611,1117149.0000000000,"1117149",625.0000000000,5.0000000000
177.0000000000,5337500.0000000000,3479200.0000000000,25.4304852015,53.4416566696,1117150.0000000000,"1117150",625.0000000000,5.0000000000
212.0000000000,5362500.0000000000,3479200.0000000000,25.7989289353,53.3935679995,1117151.0000000000,"1117151",625.0000000000,4.0000000000
187.0000000000,5387500.0000000000,3479200.0000000000,26.1666035778,53.3443666557,1117152.0000000000,"1117152",625.0000000000,3.0000000000
179.0000000000,5412500.0000000000,3479200.0000000000,26.5334948654,53.2940564074,1117153.0000000000,"1117153",625.0000000000,5.0000000000
174.0000000000,5437500.0000000000,3479200.0000000000,26.8995887986,53.2426410866,1117154.0000000000,"1117154",625.0000000000,5.0000000000
171.0000000000,5462500.0000000000,3479200.0000000000,27.2648716453,53.1901245864,1117155.0000000000,"1117155",625.0000000000,4.0000000000
154.0000000000,5487500.0000000000,3479200.0000000000,27.6293299425,53.1365108593,1117156.0000000000,"1117156",625.0000000000,4.0000000000
147.0000000000,5512500.0000000000,3479200.0000000000,27.9929504988,53.0818039157,1117157.0000000000,"1117157",625.0000000000,4.0000000000
145.0000000000,5537500.0000000000,3479200.0000000000,28.3557203968,53.0260078222,1117158.0000000000,"1117158",625.0000000000,4.0000000000
128.0000000000,5562500.0000000000,3479200.0000000000,28.7176269939,52.9691267001,1117159.0000000000,"1117159",625.0000000000,7.0000000000
130.0000000000,5587500.0000000000,3479200.0000000000,29.0786579250,52.9111647232,1117160.0000000000,"1117160",625.0000000000,5.0000000000
129.0000000000,5612500.0000000000,3479200.0000000000,29.4388011032,52.8521261168,1117161.0000000000,"1117161",625.0000000000,4.0000000000
131.0000000000,5637500.0000000000,3479200.0000000000,29.7980447214,52.7920151558,1117162.0000000000,"1117162",625.0000000000,3.0000000000
131.0000000000,5662500.0000000000,3479200.0000000000,30.1563772529,52.7308361627,1117163.0000000000,"1117163",625.0000000000,3.0000000000
-5.0000000000,6962500.0000000000,3454200.0000000000,47.1820085757,48.0031604481,1116215.0000000000,"1116215",142.2814297105,4.0000000000
-8.0000000000,7012500.0000000000,3454200.0000000000,47.7808335801,47.7814966613,1116217.0000000000,"1116217",215.9608931130,3.0000000000
24.0000000000,4337500.0000000000,3479200.0000000000,10.2541081563,54.4188765985,1117110.0000000000,"1117110",349.4313381383,8.0000000000
38.0000000000,4362500.0000000000,3479200.0000000000,10.6391072484,54.4174888055,1117111.0000000000,"1117111",115.2017864061,5.0000000000
9.0000000000,4387500.0000000000,3479200.0000000000,11.0240720372,54.4149047630,1117112.0000000000,"1117112",269.1101499086,8.0000000000
